X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
187.618374824187,1
188.618374824187,2
190.618374824187,3
194.618374824187,4
202.618374824187,5
218.618374824187,6
250.618374824187,7
282.618374824187,8
292.555445787724,1
293.555445787724,2
295.555445787724,3
299.555445787724,4
307.555445787724,5
323.555445787724,6
340.308913528836,1
341.308913528836,2
343.308913528836,3
347.308913528836,4
355.308913528836,5
371.308913528836,6
375.703110217953,1
376.703110217953,2
378.703110217953,3
382.703110217953,4
390.703110217953,5
398.705363924511,6
403.308913528836,7
