X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
203.175890970039,1
204.175890970039,2
206.175890970039,3
210.175890970039,4
218.175890970039,5
234.175890970039,6
266.175890970039,7
297.549766976967,1
298.549766976967,2
300.549766976967,3
304.549766976967,4
312.549766976967,5
328.549766976967,6
344.049280087596,1
345.049280087596,2
347.049280087596,3
351.049280087596,4
359.049280087596,5
375.049280087596,6
378.038493638874,1
379.038493638874,2
381.038493638874,3
385.038493638874,4
393.038493638874,5
403.007347638738,6
407.049280087596,7
439.049280087596,8
