X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
193.864998114792,1
194.864998114792,2
196.864998114792,3
200.864998114792,4
208.864998114792,5
224.864998114792,6
256.864998114792,7
288.864998114792,8
295.911082235596,1
296.911082235596,2
298.911082235596,3
302.911082235596,4
310.911082235596,5
326.911082235596,6
341.187259639705,1
342.187259639705,2
344.187259639705,3
348.187259639705,4
356.187259639705,5
372.187259639705,6
404.187259639705,7
405.329207978901,1
406.329207978901,2
408.329207978901,3
412.329207978901,4
420.329207978901,5
436.329207978901,6
