X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
193.600505119159,1
194.600505119159,2
196.600505119159,3
200.600505119159,4
208.600505119159,5
224.600505119159,6
256.600505119159,7
288.600505119159,8
289.143841015129,1
290.143841015129,2
292.143841015129,3
296.143841015129,4
304.143841015129,5
320.143841015129,6
338.619795916489,1
339.619795916489,2
341.619795916489,3
345.619795916489,4
353.619795916489,5
369.619795916489,6
