X,frankfurt_urban_n_vehicles.MA[1].idLayer/sequenceUpdateCa:vector
52.178631139641,1
191.863438551887,2
293.586023326413,3
336.642109399147,4
378.267701815847,5
378.767701815847,6
379.267701815847,7
379.767701815847,8
380.267701815847,9
380.767701815847,10
381.267701815847,11
381.767701815847,12
382.267701815847,13
382.767701815847,14
383.267701815847,15
383.767701815847,16
384.267701815847,17
384.767701815847,18
385.267701815847,19
385.767701815847,20
386.267701815847,21
386.767701815847,22
387.267701815847,23
387.767701815847,24
388.267701815847,25
388.767701815847,26
389.267701815847,27
389.767701815847,28
390.267701815847,29
390.767701815847,30
391.267701815847,31
391.767701815847,32
392.267701815847,33
392.767701815847,34
393.267701815847,35
393.767701815847,36
394.267701815847,37
394.767701815847,38
395.267701815847,39
395.767701815847,40
396.267701815847,41
396.767701815847,42
397.267701815847,43
397.767701815847,44
398.267701815847,45
398.767701815847,46
399.267701815847,47
399.767701815847,48
400.267701815847,49
400.767701815847,50
401.267701815847,51
401.767701815847,52
402.267701815847,53
402.767701815847,54
403.267701815847,55
403.767701815847,56
404.267701815847,57
404.767701815847,58
405.267701815847,59
405.767701815847,60
406.267701815847,61
406.767701815847,62
407.267701815847,63
407.767701815847,64
408.267701815847,65
408.767701815847,66
409.267701815847,67
409.767701815847,68
410.267701815847,69
410.767701815847,70
411.267701815847,71
411.767701815847,72
412.267701815847,73
412.767701815847,74
413.267701815847,75
413.767701815847,76
414.267701815847,77
414.767701815847,78
415.267701815847,79
415.767701815847,80
416.125377124494,81
416.625377124494,82
417.125377124494,83
417.466116459313,84
