X,frankfurt_urban_n_vehicles.MA[3].tcpApp[0]/endToEndDelay:vector
346.88936378815,10.2245
347.681633054203,0.692269
348.466300074355,0.684667
349.214087263829,0.647787
350.021341145577,0.707254
350.800199172925,0.678858
351.583064703178,0.682866
352.356052348488,0.672988
353.146770877699,0.690719
353.924210808431,0.67744
354.704531001203,0.68032
355.477487314646,0.672956
356.246104536166,0.668617
357.045314894701,0.69921
357.829622045662,0.684307
358.590897317174,0.661275
359.376213848205,0.685317
360.158405649993,0.682192
360.95981902294,0.701413
361.733075266219,0.673256
362.570159436986,0.737084
363.389287763838,0.719128
364.226452645414,0.737165
365.087425069785,0.760972
366.03373549751,0.84631
367.033146042818,0.899411
368.019226466925,0.88608
369.057572180407,0.938346
369.876516223949,0.718944
370.738717041029,0.762201
371.611129088247,0.772412
372.617296623694,0.906168
