X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
192.004513310445,1
193.004513310445,2
195.004513310445,3
199.004513310445,4
207.004513310445,5
223.004513310445,6
255.004513310445,7
287.004513310445,8
302.084953491789,1
303.084953491789,2
305.084953491789,3
309.084953491789,4
317.084953491789,5
333.084953491789,6
340.984951196802,1
341.984951196802,2
343.984951196802,3
347.984951196802,4
355.984951196802,5
371.984951196802,6
