X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
189.944026113604,1
190.944026113604,2
192.944026113604,3
196.944026113604,4
204.944026113604,5
220.944026113604,6
252.944026113604,7
284.944026113604,8
294.019043620836,1
295.019043620836,2
297.019043620836,3
301.019043620836,4
309.019043620836,5
325.019043620836,6
338.542814327411,1
339.542814327411,2
341.542814327411,3
345.542814327411,4
353.542814327411,5
369.542814327411,6
