X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.126363979669,1
197.126363979669,2
199.126363979669,3
203.126363979669,4
211.126363979669,5
227.126363979669,6
259.126363979669,7
291.126363979669,8
297.582730442353,1
298.582730442353,2
300.582730442353,3
304.582730442353,4
312.582730442353,5
328.582730442353,6
335.997900333453,1
336.997900333453,2
338.997900333453,3
342.997900333453,4
350.997900333453,5
366.997900333453,6
398.997900333453,7
399.160743683442,1
400.160743683442,2
402.160743683442,3
