X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
209.594335153701,1
303.646070221662,2
343.272352671817,3
385.184727795569,4
385.684727795569,5
386.184727795569,6
386.684727795569,7
387.184727795569,8
387.684727795569,9
388.184727795569,10
388.684727795569,11
389.184727795569,12
389.684727795569,13
390.184727795569,14
390.684727795569,15
391.184727795569,16
391.684727795569,17
392.184727795569,18
392.684727795569,19
393.184727795569,20
393.684727795569,21
394.184727795569,22
394.684727795569,23
395.184727795569,24
395.684727795569,25
396.184727795569,26
396.684727795569,27
397.184727795569,28
397.684727795569,29
398.184727795569,30
398.684727795569,31
399.184727795569,32
399.684727795569,33
400.184727795569,34
400.684727795569,35
401.184727795569,36
401.684727795569,37
402.184727795569,38
402.684727795569,39
403.184727795569,40
403.684727795569,41
404.184727795569,42
404.263582440478,43
404.763582440478,44
405.263582440478,45
405.608792040737,46
