X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
200.113580404959,1
201.113580404959,2
203.113580404959,3
207.113580404959,4
215.113580404959,5
231.113580404959,6
263.113580404959,7
295.113580404959,8
295.394160750437,1
296.394160750437,2
298.394160750437,3
302.394160750437,4
310.394160750437,5
326.394160750437,6
338.771204926846,1
339.771204926846,2
341.771204926846,3
345.771204926846,4
353.771204926846,5
367.243883137403,1
368.243883137403,2
369.771204926846,6
