X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
198.279175691845,1
199.279175691845,2
201.279175691845,3
205.279175691845,4
213.279175691845,5
229.279175691845,6
261.279175691845,7
293.279175691845,8
296.692638658455,1
297.692638658455,2
299.692638658455,3
303.692638658455,4
311.692638658455,5
327.692638658455,6
337.595919599357,1
338.595919599357,2
340.595919599357,3
344.595919599357,4
352.595919599357,5
368.595919599357,6
400.595919599357,7
404.44212978975,1
405.44212978975,2
407.44212978975,3
411.44212978975,4
419.44212978975,5
435.44212978975,6
