X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
202.001600297576,1
203.001600297576,2
205.001600297576,3
209.001600297576,4
217.001600297576,5
233.001600297576,6
265.001600297576,7
291.059435337847,1
292.059435337847,2
294.059435337847,3
298.059435337847,4
306.059435337847,5
322.059435337847,6
341.064437112725,1
342.064437112725,2
344.064437112725,3
348.064437112725,4
356.064437112725,5
372.064437112725,6
377.561939114721,1
378.561939114721,2
380.561939114721,3
384.561939114721,4
392.561939114721,5
404.064437112725,7
408.561939114721,6
427.84865335155,7
436.064437112725,8
