X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
192.513483158965,1
193.513483158965,2
195.513483158965,3
199.513483158965,4
207.513483158965,5
223.513483158965,6
255.513483158965,7
287.513483158965,8
295.038672179606,1
296.038672179606,2
298.038672179606,3
302.038672179606,4
310.038672179606,5
326.038672179606,6
331.464847700384,1
332.464847700384,2
334.464847700384,3
338.464847700384,4
346.464847700384,5
362.464847700384,6
393.895259311565,1
394.895259311565,2
396.895259311565,3
400.895259311565,4
408.895259311565,5
424.895259311565,6
