X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
225.671047440687,1
226.671047440687,2
228.671047440687,3
232.671047440687,4
240.671047440687,5
256.671047440687,6
288.671047440687,7
305.817220571794,1
306.817220571794,2
308.817220571794,3
312.817220571794,4
320.817220571794,5
336.817220571794,6
349.352914471019,1
350.352914471019,2
352.352914471019,3
356.352914471019,4
364.352914471019,5
380.352914471019,6
412.352914471019,7
415.987157751415,1
416.987157751415,2
418.987157751415,3
422.987157751415,4
430.987157751415,5
