X,frankfurt_urban_n_vehicles_mipv6.MA[2].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_mipv6.MA[2].udpApp[0]/rcvdPk:vector(packetBytes)
34.684242440625,1008,1000
34.689692782595,1008,1000
34.699692782595,1008,1000
34.70969278996,1008,1000
34.71969278996,1008,1000
34.729751447279,1008,1000
34.74229978996,1008,1000
34.74969278996,1008,1000
34.75969278996,1008,1000
34.76969278996,1008,1000
34.78066078996,1008,1000
34.78969278996,1008,1000
34.800237797195,1008,1000
34.809692797195,1008,1000
34.819692797195,1008,1000
34.84478862833,1008,1000
34.846681285036,1008,1000
34.862750941742,1008,1000
34.864805598448,1008,1000
34.869692797195,1008,1000
34.879692797195,1008,1000
34.889692797195,1008,1000
34.899692797195,1008,1000
34.919662635475,1008,1000
34.934769316327,1008,1000
34.938777997179,1008,1000
34.941688678031,1008,1000
34.94969280434,1008,1000
34.95969280434,1008,1000
34.97039980434,1008,1000
34.97969280434,1008,1000
34.98969280434,1008,1000
34.99969280434,1008,1000
35.009692811396,1008,1000
35.019692811396,1008,1000
35.029692811396,1008,1000
35.039692811396,1008,1000
35.049692811396,1008,1000
35.059692811396,1008,1000
35.069692811396,1008,1000
35.085673175919,1008,1000
35.091279880475,1008,1000
35.099692811396,1008,1000
35.110291818356,1008,1000
35.128280818356,1008,1000
35.129692818356,1008,1000
35.139692818356,1008,1000
35.149692818356,1008,1000
35.159692818356,1008,1000
35.169692818356,1008,1000
35.180327818356,1008,1000
35.190786818356,1008,1000
35.199692818356,1008,1000
35.209692825184,1008,1000
35.219692825184,1008,1000
35.231979825184,1008,1000
35.239692825184,1008,1000
35.249692825184,1008,1000
35.260768825184,1008,1000
35.270300825184,1008,1000
35.279692825184,1008,1000
35.289692825184,1008,1000
35.299692825184,1008,1000
35.309692831927,1008,1000
35.320498831927,1008,1000
35.330435831927,1008,1000
35.345394604935,1008,1000
35.349692831927,1008,1000
35.359692831927,1008,1000
35.370751052443,1008,1000
