X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
211.546304378202,1
212.546304378202,2
214.546304378202,3
218.546304378202,4
226.546304378202,5
242.546304378202,6
274.546304378202,7
301.500933366544,1
302.500933366544,2
304.500933366544,3
308.500933366544,4
316.500933366544,5
332.500933366544,6
336.705881682943,1
337.705881682943,2
339.705881682943,3
343.705881682943,4
351.705881682943,5
367.705881682943,6
380.755134524707,1
381.755134524707,2
383.755134524707,3
