X,frankfurt_urban_n_vehicles_mipv6.MA[7].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_mipv6.MA[7].udpApp[0]/rcvdPk:vector(packetBytes)
44.352624438167,1032,1024
44.359126614801,1032,1024
44.368137695609,1032,1024
44.379027192855,1032,1024
44.389936192855,1032,1024
44.398319382458,1032,1024
44.408173708558,1032,1024
44.41906299153,1032,1024
44.428685204194,1032,1024
44.438775635924,1032,1024
44.448317708558,1032,1024
44.459144124386,1032,1024
44.469193138488,1032,1024
44.479330205461,1032,1024
44.488319395132,1032,1024
44.498182708558,1032,1024
44.509519721495,1032,1024
44.518803721495,1032,1024
44.52866722532,1032,1024
44.54117476941,1032,1024
44.548245721495,1032,1024
44.558137721495,1032,1024
44.56880050211,1032,1024
44.578254721495,1032,1024
44.589199658087,1032,1024
44.598430980974,1032,1024
44.60812873441,1032,1024
44.618622241444,1032,1024
44.634475427157,1032,1024
44.639312764908,1032,1024
44.648528643665,1032,1024
44.65857125231,1032,1024
44.66805673441,1032,1024
44.678319420858,1032,1024
44.68816473441,1032,1024
44.700572328992,1032,1024
44.70964315326,1032,1024
44.718056199462,1032,1024
44.728902747329,1032,1024
44.7408393741,1032,1024
44.750222926339,1032,1024
44.758317747329,1032,1024
44.768110747329,1032,1024
44.778281747329,1032,1024
44.790381433938,1032,1024
44.799226747329,1032,1024
44.80997416742,1032,1024
44.818695760248,1032,1024
44.828804760248,1032,1024
44.838523589886,1032,1024
44.849693081042,1032,1024
44.859297287728,1032,1024
44.869368489705,1032,1024
44.87868529697,1032,1024
44.888110760248,1032,1024
44.898227760248,1032,1024
44.909867671149,1032,1024
44.918866773169,1032,1024
44.929312783754,1032,1024
44.938200773169,1032,1024
44.94861712326,1032,1024
44.960137776885,1032,1024
44.971000846481,1032,1024
44.978319460482,1032,1024
44.992597984449,1032,1024
44.999105269406,1032,1024
45.008487324007,1032,1024
45.018319467205,1032,1024
45.029085467205,1032,1024
45.039999124728,1032,1024
45.04806578605,1032,1024
45.05814678605,1032,1024
45.069543646249,1032,1024
45.07891178605,1032,1024
45.088319473928,1032,1024
45.099279124728,1032,1024
45.108160860984,1032,1024
45.118297280913,1032,1024
45.128319480713,1032,1024
45.138918280913,1032,1024
45.1488767989,1032,1024
45.1591727989,1032,1024
45.169458357426,1032,1024
45.1782007989,1032,1024
45.1882637989,1032,1024
45.199330814009,1032,1024
45.20940536427,1032,1024
45.218839811754,1032,1024
45.229190811754,1032,1024
45.238406811119,1032,1024
45.248234660534,1032,1024
45.260135811754,1032,1024
45.268857811754,1032,1024
45.278578970959,1032,1024
45.288758811754,1032,1024
45.299564695641,1032,1024
45.308255071819,1032,1024
45.318169216649,1032,1024
45.328666685411,1032,1024
45.33819182455,1032,1024
45.34827282455,1032,1024
45.358469830921,1032,1024
45.368847189032,1032,1024
45.378593227248,1032,1024
45.38811082455,1032,1024
45.401256606884,1032,1024
45.409234210098,1032,1024
45.418310542905,1032,1024
45.43060593389,1032,1024
45.438535542905,1032,1024
45.448155837348,1032,1024
45.458463542905,1032,1024
45.46899269625,1032,1024
45.478892820568,1032,1024
45.490527440702,1032,1024
45.499784837348,1032,1024
45.51208433902,1032,1024
45.519153365826,1032,1024
45.52819185016,1032,1024
45.541209582436,1032,1024
45.550070230988,1032,1024
45.55972985016,1032,1024
45.56829985016,1032,1024
45.579666815338,1032,1024
45.589178786535,1032,1024
45.601024246109,1032,1024
45.608405391796,1032,1024
45.618128862961,1032,1024
45.628319550229,1032,1024
45.638965585882,1032,1024
45.648842550229,1032,1024
45.658114627515,1032,1024
45.66831955737,1032,1024
45.679342869977,1032,1024
45.691477378796,1032,1024
45.70097304368,1032,1024
45.708641875752,1032,1024
45.718684047194,1032,1024
45.728173875752,1032,1024
45.739775875752,1032,1024
45.748005564575,1032,1024
45.759933544512,1032,1024
45.768586474214,1032,1024
45.779873474214,1032,1024
45.789235875752,1032,1024
45.79831957178,1032,1024
45.809953052377,1032,1024
45.818263888522,1032,1024
45.833862360148,1032,1024
45.839604292878,1032,1024
45.8487384854,1032,1024
45.875162357131,1032,1024
45.877201261149,1032,1024
45.879745607057,1032,1024
45.902007307692,1032,1024
45.906909340424,1032,1024
45.914774638015,1032,1024
45.918128901263,1032,1024
45.929939171928,1032,1024
45.943228413764,1032,1024
45.961754313127,1032,1024
45.966832431573,1032,1024
45.974319029827,1032,1024
45.978074901263,1032,1024
45.988218901263,1032,1024
46.000493472864,1032,1024
46.009222589688,1032,1024
46.01967430578,1032,1024
46.028201844018,1032,1024
46.03978333316,1032,1024
46.051530902756,1032,1024
46.06301933316,1032,1024
46.068616154419,1032,1024
46.080095778648,1032,1024
46.088842615546,1032,1024
46.100426622755,1032,1024
46.110054926408,1032,1024
46.118236926408,1032,1024
46.129394297057,1032,1024
46.138319622755,1032,1024
46.149999352848,1032,1024
46.158480952254,1032,1024
46.16946749886,1032,1024
46.178227612299,1032,1024
46.189908645707,1032,1024
46.198766548806,1032,1024
46.208849531299,1032,1024
46.219808087706,1032,1024
46.24713152022,1032,1024
46.250769170177,1032,1024
46.256380982033,1032,1024
46.269644027833,1032,1024
46.272752465845,1032,1024
46.279064938779,1032,1024
46.289371644284,1032,1024
46.299848720701,1032,1024
46.310550862089,1032,1024
46.319443367098,1032,1024
46.329576391589,1032,1024
46.339146730456,1032,1024
46.348254950959,1032,1024
46.358319651347,1032,1024
46.376520641907,1032,1024
46.386089100866,1032,1024
46.38901365841,1032,1024
46.39800565841,1032,1024
46.434372017581,1032,1024
46.451949010612,1032,1024
46.45389430705,1032,1024
46.474228017581,1032,1024
46.477068714673,1032,1024
46.480024459003,1032,1024
46.491241761911,1032,1024
46.493160058349,1032,1024
46.494651906895,1032,1024
46.501910976257,1032,1024
46.50903167932,1032,1024
46.518419016526,1032,1024
46.52828458402,1032,1024
46.538121279165,1032,1024
46.549005878511,1032,1024
46.558971241413,1032,1024
46.568005686268,1032,1024
46.57871558402,1032,1024
46.59089358402,1032,1024
46.599238864038,1032,1024
46.608689693217,1032,1024
46.618005693217,1032,1024
46.651682990557,1032,1024
46.654514329699,1032,1024
46.658241694861,1032,1024
46.658896571201,1032,1024
46.669010204201,1032,1024
46.680023068226,1032,1024
46.688253026608,1032,1024
46.699588059279,1032,1024
46.708450629428,1032,1024
46.719303259336,1032,1024
46.730289305874,1032,1024
46.738844614107,1032,1024
46.748364500094,1032,1024
46.758585626924,1032,1024
46.768005714028,1032,1024
46.778005714028,1032,1024
46.788954238756,1032,1024
46.799368226362,1032,1024
46.809899217593,1032,1024
46.818011136856,1032,1024
46.830326425456,1032,1024
46.838037512678,1032,1024
46.849256442686,1032,1024
46.858005720944,1032,1024
46.86800572786,1032,1024
46.878443300453,1032,1024
46.89387706047,1032,1024
46.922071587878,1032,1024
46.923227100525,1032,1024
46.928722016992,1032,1024
46.955469071272,1032,1024
46.959791475092,1032,1024
46.963175071272,1032,1024
46.966774987739,1032,1024
46.971803762937,1032,1024
46.983903156146,1032,1024
46.989184574536,1032,1024
46.998351655419,1032,1024
47.00800574844,1032,1024
47.01863055343,1032,1024
47.030392552121,1032,1024
47.03800574844,1032,1024
47.050191691672,1032,1024
47.05895074844,1032,1024
47.069384167641,1032,1024
47.081086300644,1032,1024
47.089630713938,1032,1024
47.104072115553,1032,1024
47.113118603286,1032,1024
47.11800576211,1032,1024
47.12886976211,1032,1024
47.139462713054,1032,1024
47.149424883452,1032,1024
47.158586135429,1032,1024
47.176791211398,1032,1024
47.179031768942,1032,1024
47.188886768942,1032,1024
47.199327768942,1032,1024
47.209090739411,1032,1024
47.225710612481,1032,1024
47.233335612481,1032,1024
47.238665577759,1032,1024
47.248005775706,1032,1024
47.258005775706,1032,1024
47.268514751032,1032,1024
47.29149375252,1032,1024
47.293850103283,1032,1024
47.309904690695,1032,1024
47.311323179253,1032,1024
47.318005789162,1032,1024
47.328005789162,1032,1024
47.339871626163,1032,1024
47.348350693247,1032,1024
47.360096584807,1032,1024
47.368261698649,1032,1024
47.378005795854,1032,1024
47.389351589393,1032,1024
47.398005795854,1032,1024
47.408005802483,1032,1024
47.418680775686,1032,1024
47.430410763262,1032,1024
47.45264182247,1032,1024
47.453977373808,1032,1024
47.461414391648,1032,1024
47.469548190286,1032,1024
47.480559175572,1032,1024
47.490574332746,1032,1024
47.498005809112,1032,1024
47.508005815652,1032,1024
47.526143264648,1032,1024
47.53081032403,1032,1024
47.542659748922,1032,1024
47.548581815652,1032,1024
47.558005815652,1032,1024
47.568581822192,1032,1024
47.57993041883,1032,1024
47.599112795156,1032,1024
47.600334799983,1032,1024
47.609022828653,1032,1024
47.625068755094,1032,1024
47.628319828653,1032,1024
47.638932828653,1032,1024
47.648198871952,1032,1024
47.65945824626,1032,1024
47.675322680758,1032,1024
47.687586288858,1032,1024
47.705097376004,1032,1024
47.711311967596,1032,1024
47.720407925659,1032,1024
47.724391493271,1032,1024
47.728996251112,1032,1024
47.738529255936,1032,1024
47.749421852748,1032,1024
47.759394852748,1032,1024
47.768954981508,1032,1024
47.793924401506,1032,1024
47.794525425486,1032,1024
47.799983145016,1032,1024
47.810115537716,1032,1024
47.833238852704,1032,1024
47.842439137902,1032,1024
47.84823051496,1032,1024
47.854368101382,1032,1024
47.858198585393,1032,1024
47.868005860346,1032,1024
47.878846852704,1032,1024
47.908470871158,1032,1024
47.911321476034,1032,1024
47.924222727786,1032,1024
47.926761825566,1032,1024
47.936843871158,1032,1024
47.938271476034,1032,1024
47.948005866531,1032,1024
47.959813331178,1032,1024
47.968319872716,1032,1024
47.978788872716,1032,1024
47.991011017028,1032,1024
48.005513401919,1032,1024
48.008780086073,1032,1024
48.018747338852,1032,1024
48.028005878832,1032,1024
48.038282787142,1032,1024
48.048005878832,1032,1024
48.059335835643,1032,1024
48.070176081707,1032,1024
48.078005884948,1032,1024
48.089230300332,1032,1024
48.104846757435,1032,1024
48.108005890979,1032,1024
48.118956335701,1032,1024
48.131690482227,1032,1024
48.138005890979,1032,1024
48.149218890979,1032,1024
48.159470890979,1032,1024
48.16800589701,1032,1024
48.17871689701,1032,1024
48.18868989701,1032,1024
48.228553924478,1032,1024
48.229966009536,1032,1024
48.236820667732,1032,1024
48.243665557262,1032,1024
48.267696561745,1032,1024
48.271287366217,1032,1024
48.271942451275,1032,1024
48.276971255747,1032,1024
48.279882999001,1032,1024
48.288842908884,1032,1024
48.301121974359,1032,1024
48.309804290751,1032,1024
48.318416893784,1032,1024
48.328456125118,1032,1024
48.353589941496,1032,1024
48.390435941496,1032,1024
48.398480941496,1032,1024
48.401794622468,1032,1024
48.407050958118,1032,1024
48.40830906635,1032,1024
48.41365534179,1032,1024
48.417257958118,1032,1024
48.420935649954,1032,1024
48.42916226415,1032,1024
48.438901462107,1032,1024
48.448520967958,1032,1024
48.460713721199,1032,1024
48.468005932058,1032,1024
48.478005932058,1032,1024
48.488933207611,1032,1024
48.498559436047,1032,1024
48.50855794757,1032,1024
48.518720486598,1032,1024
48.531563603506,1032,1024
48.559444974384,1032,1024
48.578705213536,1032,1024
48.597149974384,1032,1024
48.600428688075,1032,1024
