X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
76.088097970389,1
213.322054772936,2
309.04330297442,3
346.79698866456,4
388.985730102711,5
389.485730102711,6
389.985730102711,7
390.485730102711,8
390.985730102711,9
391.485730102711,10
391.985730102711,11
392.485730102711,12
392.985730102711,13
393.485730102711,14
393.985730102711,15
394.485730102711,16
394.985730102711,17
395.485730102711,18
395.985730102711,19
396.485730102711,20
396.985730102711,21
397.485730102711,22
397.985730102711,23
398.485730102711,24
398.985730102711,25
399.485730102711,26
399.985730102711,27
400.485730102711,28
400.985730102711,29
401.485730102711,30
401.985730102711,31
402.485730102711,32
402.985730102711,33
403.485730102711,34
403.985730102711,35
404.485730102711,36
404.985730102711,37
405.485730102711,38
405.985730102711,39
406.485730102711,40
406.985730102711,41
407.485730102711,42
407.985730102711,43
408.302525044646,44
408.802525044646,45
409.302525044646,46
409.802525044646,47
409.856532847983,48
