X,frankfurt_urban_n_vehicles_multi_radio.MA[1].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[1].udpApp[0]/rcvdPk:vector(packetBytes)
32.150953084705,1008,1000
32.159756069045,1008,1000
32.169747069045,1008,1000
32.185485084705,1008,1000
32.189094069045,1008,1000
32.201381092877,1008,1000
32.210152077217,1008,1000
32.219364107703,1008,1000
32.232965107703,1008,1000
32.239094077217,1008,1000
32.249094077217,1008,1000
32.264208077217,1008,1000
32.269927701001,1008,1000
32.279175107703,1008,1000
32.296201107703,1008,1000
32.299094077217,1008,1000
32.30909408527,1008,1000
32.31909408527,1008,1000
32.342308247485,1008,1000
32.349103075187,1008,1000
32.350675902889,1008,1000
32.35909408527,1008,1000
32.36909408527,1008,1000
32.381097130284,1008,1000
32.38971108527,1008,1000
32.39909408527,1008,1000
32.409094093184,1008,1000
32.419549951753,1008,1000
32.430410138384,1008,1000
32.439094093184,1008,1000
32.449094093184,1008,1000
32.459094093184,1008,1000
32.470089093184,1008,1000
32.48151115243,1008,1000
32.489882093184,1008,1000
32.499094093184,1008,1000
32.511475174181,1008,1000
32.519094101003,1008,1000
32.530080101003,1008,1000
32.539094101003,1008,1000
32.549094101003,1008,1000
32.559094101003,1008,1000
32.571030101003,1008,1000
32.579855101003,1008,1000
32.590179101003,1008,1000
32.608211503458,1008,1000
32.61282341978,1008,1000
32.621678195494,1008,1000
32.630233195494,1008,1000
32.643533195494,1008,1000
32.661009195494,1008,1000
32.665397111816,1008,1000
32.66982810868,1008,1000
32.686826195494,1008,1000
32.690925111816,1008,1000
32.700360203048,1008,1000
32.709094116234,1008,1000
32.719094116234,1008,1000
32.731804116234,1008,1000
32.743609116234,1008,1000
32.749238216388,1008,1000
32.759094116234,1008,1000
32.775922216388,1008,1000
32.779094116234,1008,1000
32.789094116234,1008,1000
32.802169223807,1008,1000
32.810332236847,1008,1000
32.820026123653,1008,1000
32.832754236847,1008,1000
32.853200236847,1008,1000
32.856826209495,1008,1000
32.867852182143,1008,1000
32.870447154791,1008,1000
32.879094123653,1008,1000
32.893456236847,1008,1000
32.899648123653,1008,1000
32.911336256921,1008,1000
32.922457256921,1008,1000
32.929094130983,1008,1000
32.939094130983,1008,1000
32.949094130983,1008,1000
32.959094130983,1008,1000
32.969094130983,1008,1000
32.979353800252,1008,1000
32.989094130983,1008,1000
33.000125130983,1008,1000
33.028411532971,1008,1000
33.033951559887,1008,1000
33.038635586803,1008,1000
33.040537613719,1008,1000
33.050026138193,1008,1000
33.059094138193,1008,1000
33.072295276575,1008,1000
33.103605540036,1008,1000
33.10743859323,1008,1000
33.108822646424,1008,1000
33.116931699618,1008,1000
33.121535752812,1008,1000
33.130062145258,1008,1000
33.140751145258,1008,1000
33.149094145258,1008,1000
33.159094145258,1008,1000
33.169900145258,1008,1000
33.180134295788,1008,1000
33.189810145258,1008,1000
33.201385315057,1008,1000
33.209094152207,1008,1000
33.220062152207,1008,1000
