X,frankfurt_urban_n_vehicles_multi_radio.MA[2].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[2].udpApp[0]/rcvdPk:vector(packetBytes)
34.252334365435,1008,1000
34.261990207285,1008,1000
34.276013567751,1008,1000
34.305493512649,1008,1000
34.309158913959,1008,1000
34.313801315269,1008,1000
34.319618716579,1008,1000
34.330442117889,1008,1000
34.338784519199,1008,1000
34.340864920509,1008,1000
34.350505228935,1008,1000
34.369389228935,1008,1000
34.383570630245,1008,1000
34.392822031555,1008,1000
34.396307432865,1008,1000
34.400494841997,1008,1000
34.408164250567,1008,1000
34.41808922604,1008,1000
34.42808922604,1008,1000
34.43808922604,1008,1000
34.44872422604,1008,1000
34.466884325355,1008,1000
34.483265767119,1008,1000
34.487737208883,1008,1000
34.490686650647,1008,1000
34.512788333071,1008,1000
34.517552814975,1008,1000
34.520412296879,1008,1000
34.552662333071,1008,1000
34.558349814975,1008,1000
34.569646826609,1008,1000
34.581172369383,1008,1000
34.589343851287,1008,1000
34.596151333191,1008,1000
34.620103894123,1008,1000
34.623562415821,1008,1000
34.630869937519,1008,1000
34.633531459217,1008,1000
34.635548980915,1008,1000
34.639070502613,1008,1000
34.672074340645,1008,1000
34.680200862343,1008,1000
34.692053384041,1008,1000
34.697820905739,1008,1000
34.725983454213,1008,1000
34.733853015339,1008,1000
34.745759576465,1008,1000
34.750371137591,1008,1000
34.757254698717,1008,1000
34.766007259843,1008,1000
34.768123820969,1008,1000
34.770285382095,1008,1000
34.775674943221,1008,1000
34.795674537031,1008,1000
34.798116098157,1008,1000
34.802380691032,1008,1000
34.813894337085,1008,1000
34.818089256196,1008,1000
34.828906443613,1008,1000
34.838796256196,1008,1000
34.865151355511,1008,1000
34.869424955775,1008,1000
34.879411556039,1008,1000
34.901050676679,1008,1000
34.906512315805,1008,1000
34.916799954931,1008,1000
34.918637594057,1008,1000
34.923028233183,1008,1000
34.929008872309,1008,1000
34.938439358767,1008,1000
34.952013358767,1008,1000
34.95808926346,1008,1000
34.984939362775,1008,1000
34.994287001901,1008,1000
34.997254641027,1008,1000
35.005511301921,1008,1000
35.010306979631,1008,1000
35.018089270646,1008,1000
35.032661380535,1008,1000
35.047266380535,1008,1000
35.053228058245,1008,1000
35.059138270646,1008,1000
35.092464369961,1008,1000
35.102447062088,1008,1000
35.107863778022,1008,1000
35.111029493956,1008,1000
35.124271184618,1008,1000
35.139891900552,1008,1000
35.155458616486,1008,1000
35.16197033242,1008,1000
35.181101023082,1008,1000
35.197810713744,1008,1000
35.203434460672,1008,1000
35.223737174422,1008,1000
35.241638928288,1008,1000
35.258956642038,1008,1000
35.275663355788,1008,1000
35.277816109654,1008,1000
35.28867986352,1008,1000
35.296005617386,1008,1000
35.314233337995,1008,1000
35.316823129493,1008,1000
35.319988920991,1008,1000
35.325797712489,1008,1000
35.327779503987,1008,1000
35.347823295485,1008,1000
35.354862086983,1008,1000
35.362750878481,1008,1000
35.377672669979,1008,1000
35.382774461477,1008,1000
35.397734197901,1008,1000
35.403215020008,1008,1000
35.406853848854,1008,1000
35.4099656777,1008,1000
35.414360506546,1008,1000
35.432495335392,1008,1000
35.451721094036,1008,1000
35.460725922882,1008,1000
35.469127751728,1008,1000
35.488032580574,1008,1000
35.49539440942,1008,1000
35.498668238266,1008,1000
35.505188097525,1008,1000
35.514102963439,1008,1000
35.531155743911,1008,1000
35.536244609825,1008,1000
35.546946475739,1008,1000
35.557548341653,1008,1000
35.563784207567,1008,1000
35.586370073481,1008,1000
35.611438860504,1008,1000
35.616801763158,1008,1000
35.63513309186,1008,1000
35.638789994514,1008,1000
35.645291897168,1008,1000
35.676283699024,1008,1000
35.680697601678,1008,1000
35.683485504332,1008,1000
35.702481312636,1008,1000
35.745534135504,1008,1000
35.763351074678,1008,1000
35.769138013852,1008,1000
35.779996953026,1008,1000
35.803024782275,1008,1000
35.805992757647,1008,1000
35.822074601101,1008,1000
35.828225576473,1008,1000
35.838009551845,1008,1000
35.846437527217,1008,1000
