X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.117399984869,1008,1000
30.127370843576,1008,1000
30.136312843576,1008,1000
30.146312843576,1008,1000
30.156312843576,1008,1000
30.166920843576,1008,1000
30.176312843576,1008,1000
30.187145843576,1008,1000
30.197415048847,1008,1000
30.207001852596,1008,1000
30.216312852596,1008,1000
30.226312852596,1008,1000
30.243694852596,1008,1000
30.246312852596,1008,1000
30.256312852596,1008,1000
30.266911852596,1008,1000
30.276312852596,1008,1000
30.287019852596,1008,1000
30.297226852596,1008,1000
30.306312861607,1008,1000
30.316312861607,1008,1000
30.327019861607,1008,1000
30.336312861607,1008,1000
30.347253861607,1008,1000
30.358032861607,1008,1000
30.368455861607,1008,1000
30.376884700418,1008,1000
30.386312861607,1008,1000
30.41465647921,1008,1000
30.41596081189,1008,1000
30.41656714457,1008,1000
30.426312870622,1008,1000
30.436312870622,1008,1000
30.447298870622,1008,1000
30.456312870622,1008,1000
30.466312870622,1008,1000
30.476312870622,1008,1000
30.486312870622,1008,1000
30.496312870622,1008,1000
30.507325879619,1008,1000
30.517325879619,1008,1000
30.527208879619,1008,1000
30.537046879619,1008,1000
30.547379879619,1008,1000
30.557307879619,1008,1000
30.567897879619,1008,1000
30.590400879619,1008,1000
30.591070230293,1008,1000
30.599930416552,1008,1000
30.606992888635,1008,1000
30.616312888635,1008,1000
30.627280888635,1008,1000
30.636312888635,1008,1000
30.647708888635,1008,1000
30.656312888635,1008,1000
30.666312888635,1008,1000
30.677843888635,1008,1000
30.686312888635,1008,1000
30.697262888635,1008,1000
30.706312897657,1008,1000
30.716312897657,1008,1000
30.727208897657,1008,1000
30.737055897657,1008,1000
30.747334897657,1008,1000
30.756974897657,1008,1000
30.767334897657,1008,1000
30.777154897657,1008,1000
30.786875897657,1008,1000
30.798590897657,1008,1000
30.808725906658,1008,1000
30.816312906658,1008,1000
30.826312906658,1008,1000
30.836312906658,1008,1000
30.846312906658,1008,1000
30.856312906658,1008,1000
30.867190906658,1008,1000
30.878023906658,1008,1000
30.886312906658,1008,1000
30.896312906658,1008,1000
30.906312915703,1008,1000
30.924230915703,1008,1000
30.926312915703,1008,1000
30.936312915703,1008,1000
30.946312915703,1008,1000
30.957109915703,1008,1000
30.968149915703,1008,1000
30.976312915703,1008,1000
30.986312915703,1008,1000
30.996312915703,1008,1000
31.006312924747,1008,1000
31.031430924747,1008,1000
31.033753365677,1008,1000
31.036312924747,1008,1000
31.046312924747,1008,1000
31.056312924747,1008,1000
31.066911924747,1008,1000
31.076312924747,1008,1000
31.086312924747,1008,1000
31.096312924747,1008,1000
31.106312933648,1008,1000
31.116312933648,1008,1000
31.126312933648,1008,1000
31.136312933648,1008,1000
31.146312933648,1008,1000
31.156312933648,1008,1000
31.166312933648,1008,1000
31.176312933648,1008,1000
31.186312933648,1008,1000
31.197163933648,1008,1000
31.207082942404,1008,1000
31.216312942404,1008,1000
31.226312942404,1008,1000
31.237717942404,1008,1000
31.246312942404,1008,1000
31.256312942404,1008,1000
31.267244942404,1008,1000
31.276947942404,1008,1000
31.287834942404,1008,1000
31.298230942404,1008,1000
31.306606061474,1008,1000
31.316312951017,1008,1000
31.331948951017,1008,1000
31.336312951017,1008,1000
31.347415951017,1008,1000
31.359297951017,1008,1000
31.367127951017,1008,1000
31.376312951017,1008,1000
31.386312951017,1008,1000
31.396312951017,1008,1000
31.407199959486,1008,1000
31.417271959486,1008,1000
31.428127680965,1008,1000
31.436312959486,1008,1000
31.446312959486,1008,1000
31.464153959486,1008,1000
31.466312959486,1008,1000
31.476382459529,1008,1000
31.486312959486,1008,1000
31.497415959486,1008,1000
31.50631296781,1008,1000
31.51713696781,1008,1000
31.546959461507,1008,1000
31.550546988563,1008,1000
31.55631296781,1008,1000
31.56631296781,1008,1000
31.57811396781,1008,1000
31.58631296781,1008,1000
31.59695696781,1008,1000
31.61132797599,1008,1000
31.62616597599,1008,1000
31.626754519406,1008,1000
31.63631297599,1008,1000
31.64631297599,1008,1000
31.65631297599,1008,1000
31.67276797599,1008,1000
31.677480667061,1008,1000
31.68631297599,1008,1000
31.69631297599,1008,1000
31.706312984025,1008,1000
31.716974984025,1008,1000
31.728824984025,1008,1000
31.739513984025,1008,1000
31.746312984025,1008,1000
31.756312984025,1008,1000
31.766312984025,1008,1000
31.777037984025,1008,1000
31.786312984025,1008,1000
31.796312984025,1008,1000
31.807397991916,1008,1000
31.816312991916,1008,1000
31.827235991916,1008,1000
31.836312991916,1008,1000
31.851840991916,1008,1000
31.856312991916,1008,1000
31.866312991916,1008,1000
31.876312991916,1008,1000
31.888590991916,1008,1000
31.896312991916,1008,1000
31.906312999661,1008,1000
31.917037999661,1008,1000
31.926312999661,1008,1000
31.936312999661,1008,1000
31.955157999661,1008,1000
31.958664590419,1008,1000
31.968806999661,1008,1000
31.976312999661,1008,1000
31.989468999661,1008,1000
31.996312999661,1008,1000
32.007943007262,1008,1000
32.017326007262,1008,1000
32.027029007262,1008,1000
32.037407007262,1008,1000
32.047020007262,1008,1000
32.056313007262,1008,1000
32.066930007262,1008,1000
32.076313007262,1008,1000
32.086313007262,1008,1000
32.096313007262,1008,1000
32.106313014723,1008,1000
32.117407014723,1008,1000
32.126858014723,1008,1000
32.141329014723,1008,1000
32.149077014723,1008,1000
32.156313014723,1008,1000
32.166313014723,1008,1000
32.177371014723,1008,1000
32.187173014723,1008,1000
32.198483014723,1008,1000
32.207110022136,1008,1000
32.218618022136,1008,1000
32.232417022136,1008,1000
32.236921022136,1008,1000
32.246894022136,1008,1000
32.258429022136,1008,1000
32.267299022136,1008,1000
32.278375022136,1008,1000
32.294955022136,1008,1000
32.296739819204,1008,1000
32.306672812088,1008,1000
32.3179520294,1008,1000
32.341490146601,1008,1000
32.348500974303,1008,1000
32.349875802005,1008,1000
32.3563130294,1008,1000
32.3663130294,1008,1000
32.3789600294,1008,1000
32.3869210294,1008,1000
32.3963130294,1008,1000
32.406313036516,1008,1000
32.416313036516,1008,1000
32.426313036516,1008,1000
32.437182036516,1008,1000
32.448213036516,1008,1000
32.456313036516,1008,1000
32.466939036516,1008,1000
32.480756036516,1008,1000
32.488276036516,1008,1000
32.497029036516,1008,1000
32.510738043482,1008,1000
32.516313043482,1008,1000
32.526313043482,1008,1000
32.537020043482,1008,1000
32.546313043482,1008,1000
32.556313043482,1008,1000
32.566921043482,1008,1000
32.576313043482,1008,1000
32.586313043482,1008,1000
32.6056490503,1008,1000
32.609484274586,1008,1000
32.6163130503,1008,1000
32.6295950503,1008,1000
32.6409950503,1008,1000
32.6496630503,1008,1000
32.664159966622,1008,1000
32.6670830503,1008,1000
32.6784380503,1008,1000
32.690358966622,1008,1000
32.6989200503,1008,1000
32.70693005697,1008,1000
32.71741605697,1008,1000
32.72631305697,1008,1000
32.73823105697,1008,1000
32.74865405697,1008,1000
32.75631305697,1008,1000
32.77433405697,1008,1000
32.77649700174,1008,1000
32.78685805697,1008,1000
32.79874405697,1008,1000
32.80829406349,1008,1000
32.81783506349,1008,1000
32.82970306349,1008,1000
32.85063006349,1008,1000
32.855085036138,1008,1000
32.865341008786,1008,1000
32.868624981434,1008,1000
32.87631306349,1008,1000
32.89092706349,1008,1000
32.89631306349,1008,1000
32.908780069862,1008,1000
32.920117069862,1008,1000
32.926313069862,1008,1000
32.936313069862,1008,1000
32.946313069862,1008,1000
32.956313069862,1008,1000
32.967182069862,1008,1000
32.976716613193,1008,1000
32.986313069862,1008,1000
32.996313069862,1008,1000
33.033412359396,1008,1000
33.037844386312,1008,1000
33.039809413228,1008,1000
33.047934076084,1008,1000
33.056313076084,1008,1000
33.070729076084,1008,1000
33.1066473796,1008,1000
33.108013432794,1008,1000
33.116239485988,1008,1000
33.120181539182,1008,1000
33.126313082158,1008,1000
33.136313082158,1008,1000
33.146313082158,1008,1000
33.158078082158,1008,1000
33.166313082158,1008,1000
33.176313082158,1008,1000
33.186313082158,1008,1000
33.200837088318,1008,1000
33.206313088318,1008,1000
33.216930088318,1008,1000
33.226313088318,1008,1000
33.238096088318,1008,1000
33.247191088318,1008,1000
33.256313088318,1008,1000
33.266313088318,1008,1000
33.281256088318,1008,1000
33.292921088318,1008,1000
33.297065088318,1008,1000
33.30631309452,1008,1000
33.31726930501,1008,1000
33.32691209452,1008,1000
33.33851909452,1008,1000
33.34690309452,1008,1000
33.356894425158,1008,1000
33.386651419538,1008,1000
33.387864525032,1008,1000
33.39961309452,1008,1000
33.406313100671,1008,1000
33.416921100671,1008,1000
33.429956827118,1008,1000
33.440207100671,1008,1000
33.447047100671,1008,1000
33.456313100671,1008,1000
33.470630100671,1008,1000
33.498444439105,1008,1000
33.504258589713,1008,1000
33.531188746547,1008,1000
33.534337903381,1008,1000
33.540792060215,1008,1000
33.557260217049,1008,1000
33.561562373883,1008,1000
33.579523530717,1008,1000
33.583902687551,1008,1000
33.587735844385,1008,1000
33.590016001219,1008,1000
33.616167477711,1008,1000
33.645732842225,1008,1000
