X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.117399984869,0.00333266
30.127370843576,0.00330352
30.136312843576,0.00224552
30.146312843576,0.00224552
30.156312843576,0.00224552
30.166920843576,0.00285352
30.176312843576,0.00224552
30.187145843576,0.00307852
30.197415048847,0.00334772
30.207001852596,0.00293453
30.216312852596,0.00224553
30.226312852596,0.00224553
30.243694852596,0.00962753
30.246312852596,0.00224553
30.256312852596,0.00224553
30.266911852596,0.00284453
30.276312852596,0.00224553
30.287019852596,0.00295253
30.297226852596,0.00315953
30.306312861607,0.00224554
30.316312861607,0.00224554
30.327019861607,0.00295254
30.336312861607,0.00224554
30.347253861607,0.00318654
30.358032861607,0.00396554
30.368455861607,0.00438854
30.376884700418,0.00281737
30.386312861607,0.00224554
30.41465647921,0.0205892
30.41596081189,0.0118935
30.41656714457,0.00249982
30.426312870622,0.00224554
30.436312870622,0.00224554
30.447298870622,0.00323154
30.456312870622,0.00224554
30.466312870622,0.00224554
30.476312870622,0.00224554
30.486312870622,0.00224554
30.496312870622,0.00224554
30.507325879619,0.00325855
30.517325879619,0.00325855
30.527208879619,0.00314155
30.537046879619,0.00297955
30.547379879619,0.00331255
30.557307879619,0.00324055
30.567897879619,0.00383055
30.590400879619,0.0163336
30.591070230293,0.0070029
30.599930416552,0.00586309
30.606992888635,0.00292556
30.616312888635,0.00224556
30.627280888635,0.00321356
30.636312888635,0.00224556
30.647708888635,0.00364156
30.656312888635,0.00224556
30.666312888635,0.00224556
30.677843888635,0.00377656
30.686312888635,0.00224556
30.697262888635,0.00319556
30.706312897657,0.00224557
30.716312897657,0.00224557
30.727208897657,0.00314157
30.737055897657,0.00298857
30.747334897657,0.00326757
30.756974897657,0.00290757
30.767334897657,0.00326757
30.777154897657,0.00308757
30.786875897657,0.00280857
30.798590897657,0.00452357
30.808725906658,0.00465858
30.816312906658,0.00224558
30.826312906658,0.00224558
30.836312906658,0.00224558
30.846312906658,0.00224558
30.856312906658,0.00224558
30.867190906658,0.00312358
30.878023906658,0.00395658
30.886312906658,0.00224558
30.896312906658,0.00224558
30.906312915703,0.00224559
30.924230915703,0.0101636
30.926312915703,0.00224559
30.936312915703,0.00224559
30.946312915703,0.00224559
30.957109915703,0.00304259
30.968149915703,0.00408259
30.976312915703,0.00224559
30.986312915703,0.00224559
30.996312915703,0.00224559
31.006312924747,0.0022456
31.031430924747,0.0173636
31.033753365677,0.00968604
31.036312924747,0.0022456
31.046312924747,0.0022456
31.056312924747,0.0022456
31.066911924747,0.0028446
31.076312924747,0.0022456
31.086312924747,0.0022456
31.096312924747,0.0022456
31.106312933648,0.00224561
31.116312933648,0.00224561
31.126312933648,0.00224561
31.136312933648,0.00224561
31.146312933648,0.00224561
31.156312933648,0.00224561
31.166312933648,0.00224561
31.176312933648,0.00224561
31.186312933648,0.00224561
31.197163933648,0.00309661
31.207082942404,0.00301562
31.216312942404,0.00224562
31.226312942404,0.00224562
31.237717942404,0.00365062
31.246312942404,0.00224562
31.256312942404,0.00224562
31.267244942404,0.00317762
31.276947942404,0.00288062
31.287834942404,0.00376762
31.298230942404,0.00416362
31.306606061474,0.00253874
31.316312951017,0.00224562
31.331948951017,0.00788162
31.336312951017,0.00224562
31.347415951017,0.00334862
31.359297951017,0.00523062
31.367127951017,0.00306062
31.376312951017,0.00224562
31.386312951017,0.00224562
31.396312951017,0.00224562
31.407199959486,0.00313263
31.417271959486,0.00320463
31.428127680965,0.00406035
31.436312959486,0.00224563
31.446312959486,0.00224563
31.464153959486,0.0100866
31.466312959486,0.00224563
31.476382459529,0.00231513
31.486312959486,0.00224563
31.497415959486,0.00334863
31.50631296781,0.00224564
31.51713696781,0.00306964
31.546959461507,0.0128921
31.550546988563,0.00647966
31.55631296781,0.00224564
31.56631296781,0.00224564
31.57811396781,0.00404664
31.58631296781,0.00224564
31.59695696781,0.00288964
31.61132797599,0.00726065
31.62616597599,0.0120986
31.626754519406,0.00268719
31.63631297599,0.00224565
31.64631297599,0.00224565
31.65631297599,0.00224565
31.67276797599,0.00870065
31.677480667061,0.00341334
31.68631297599,0.00224565
31.69631297599,0.00224565
31.706312984025,0.00224566
31.716974984025,0.00290766
