X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
202.341764338059,1
203.341764338059,2
205.341764338059,3
209.341764338059,4
217.341764338059,5
233.341764338059,6
265.341764338059,7
297.341764338059,8
302.267744431226,1
303.267744431226,2
305.267744431226,3
309.267744431226,4
317.267744431226,5
333.267744431226,6
345.748902403033,1
346.748902403033,2
348.748902403033,3
352.748902403033,4
360.748902403033,5
376.748902403033,6
404.905558840692,1
405.905558840692,2
407.905558840692,3
