X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.079926008151,1
196.079926008151,2
198.079926008151,3
202.079926008151,4
210.079926008151,5
226.079926008151,6
258.079926008151,7
289.69036159563,1
290.69036159563,2
292.69036159563,3
296.69036159563,4
304.69036159563,5
320.69036159563,6
337.27705329283,1
338.27705329283,2
340.27705329283,3
344.27705329283,4
352.27705329283,5
368.27705329283,6
400.27705329283,7
402.972687010169,1
403.972687010169,2
