X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
212.005748947587,1
213.005748947587,2
215.005748947587,3
219.005748947587,4
227.005748947587,5
243.005748947587,6
275.005748947587,7
301.771407205224,1
302.771407205224,2
304.771407205224,3
308.771407205224,4
316.771407205224,5
332.771407205224,6
347.703534521463,1
348.703534521463,2
350.703534521463,3
354.703534521463,4
362.703534521463,5
378.703534521463,6
386.060953035853,1
387.060953035853,2
389.060953035853,3
393.060953035853,4
401.060953035853,5
