X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
208.878934384731,1
209.878934384731,2
211.878934384731,3
215.878934384731,4
223.878934384731,5
239.878934384731,6
271.878934384731,7
297.425425375376,1
298.425425375376,2
300.425425375376,3
304.425425375376,4
312.425425375376,5
328.425425375376,6
340.163430450794,1
341.163430450794,2
343.163430450794,3
347.163430450794,4
355.163430450794,5
371.163430450794,6
403.163430450794,7
