X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
201.285938619525,1
202.285938619525,2
204.285938619525,3
208.285938619525,4
216.285938619525,5
232.285938619525,6
264.285938619525,7
295.073022429347,1
296.073022429347,2
298.073022429347,3
302.073022429347,4
310.073022429347,5
326.073022429347,6
340.978699295601,1
341.978699295601,2
343.978699295601,3
347.978699295601,4
355.978699295601,5
371.978699295601,6
403.978699295601,7
404.822915185113,1
405.822915185113,2
407.822915185113,3
411.822915185113,4
419.822915185113,5
435.822915185113,6
