X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
220.963908621872,1
221.963908621872,2
223.963908621872,3
227.963908621872,4
235.963908621872,5
251.963908621872,6
283.963908621872,7
303.468228149673,1
304.468228149673,2
306.468228149673,3
310.468228149673,4
318.468228149673,5
334.468228149673,6
345.109026182024,1
346.109026182024,2
348.109026182024,3
352.109026182024,4
360.109026182024,5
376.109026182024,6
406.109223492554,1
407.109223492554,2
409.109223492554,3
413.109223492554,4
421.109223492554,5
437.109223492554,6
