X,frankfurt_urban_n_vehicles_mipv6.MA[1].udpApp[0]/endToEndDelay:vector
32.14423483701,0.0369743
32.148646647607,0.0313861
32.159659647607,0.0323991
32.168646647607,0.0313861
32.178646647607,0.0313861
32.188646647607,0.0313861
32.199497647607,0.0322371
32.209425655803,0.0321651
32.219515655803,0.0322551
32.228646655803,0.0313861
32.239686655803,0.0324261
32.248646655803,0.0313861
32.264798216261,0.0375376
32.268646655803,0.0313861
32.287484216261,0.0402236
32.295324966847,0.0380644
32.298646655803,0.0313861
32.308646663863,0.0313861
32.318646663863,0.0313861
32.329731663863,0.0324711
32.338646663863,0.0313861
32.348646663863,0.0313861
32.358646663863,0.0313861
32.368646663863,0.0313861
32.378646663863,0.0313861
32.389542663863,0.0322821
32.398646663863,0.0313861
32.409254671834,0.0319941
32.419362671834,0.0321021
32.428646671834,0.0313861
32.438646671834,0.0313861
32.448646671834,0.0313861
32.459380671834,0.0321201
32.468646671834,0.0313861
32.479434671834,0.0321741
32.488646671834,0.0313861
32.50048367969,0.0332231
32.50954267969,0.0322821
32.51936267969,0.0321021
32.53361667969,0.0363561
32.56315667969,0.0558961
32.565090520408,0.0478299
32.585949361126,0.0586888
32.587513201844,0.0502526
32.590824042562,0.0435635
32.59275288328,0.0354923
32.59864667969,0.0313861
32.609389687403,0.0321291
32.619524687403,0.0322641
32.632684687403,0.0354241
32.639632687403,0.0323721
32.648646687403,0.0313861
32.658646687403,0.0313861
32.669380687403,0.0321201
32.679659167721,0.0323986
32.690375687403,0.0331151
32.698646687403,0.0313861
32.708646694996,0.0313861
32.718646694996,0.0313861
32.728646694996,0.0313861
32.739641694996,0.0323811
32.755060930126,0.0378003
32.759614694996,0.0323541
32.768646694996,0.0313861
32.779412624208,0.032152
32.789704694996,0.0324441
32.798646694996,0.0313861
32.80864670246,0.0313861
32.81864670246,0.0313861
32.82930870246,0.0320481
32.83958770246,0.0323271
32.84864670246,0.0313861
32.86239393909,0.0351334
32.874159189148,0.0368986
32.890542439206,0.0432819
32.893880365436,0.0366198
32.89864670246,0.0313861
32.908646709791,0.0313861
32.918646709791,0.0313861
32.928646709791,0.0313861
32.938646709791,0.0313861
32.948646709791,0.0313861
32.959722709791,0.0324621
32.968646709791,0.0313861
32.978646709791,0.0313861
32.990312709791,0.0330521
32.999434709791,0.0321741
33.009668717033,0.0324081
33.018646717033,0.0313861
33.030996717033,0.0337361
33.039605717033,0.0323451
33.051955717033,0.0346951
33.058646717033,0.0313861
33.069740717033,0.0324801
33.078875697565,0.0316151
33.088646717033,0.0313861
33.098646717033,0.0313861
33.109434724156,0.0321741
33.118646724156,0.0313861
33.132144724156,0.0348841
33.139209724156,0.0319491
33.149353724156,0.0320931
33.159487288209,0.0322267
33.168646724156,0.0313861
33.178646724156,0.0313861
33.188646724156,0.0313861
33.198646724156,0.0313861
33.209425731158,0.0321652
33.218646731158,0.0313862
33.228646731158,0.0313862
33.238646731158,0.0313862
33.249218731158,0.0319582
33.258646731158,0.0313862
33.269497731158,0.0322372
33.278646731158,0.0313862
33.289898731158,0.0326382
33.299686731158,0.0324262
33.30864673802,0.0313862
33.31864673802,0.0313862
33.32864673802,0.0313862
33.33864673802,0.0313862
33.35074473802,0.0334842
33.35964173802,0.0323812
33.369215396581,0.0319548
33.37864673802,0.0313862
33.38864673802,0.0313862
33.405110744753,0.0378502
33.408646744753,0.0313862
33.418646744753,0.0313862
33.440670053267,0.0434095
33.445048135967,0.0377876
33.448646744753,0.0313862
33.458646744753,0.0313862
33.470924744753,0.0336642
33.478646744753,0.0313862
33.488646744753,0.0313862
33.501136751374,0.0338762
33.509308751374,0.0320482
33.518646751374,0.0313862
33.530672751374,0.0334122
33.538646751374,0.0313862
33.548646751374,0.0313862
33.568792316891,0.0415317
33.576393424241,0.0391328
33.578646751374,0.0313862
33.590336071296,0.0330755
33.600890185163,0.0336296
33.608646757891,0.0313862
33.618646757891,0.0313862
33.640569757891,0.0433092
33.644880889855,0.0376203
33.662915250775,0.0456547
33.664452382739,0.0371918
33.669010514703,0.0317499
33.678646757891,0.0313862
33.698654089393,0.0413935
33.701078239169,0.0338177
33.709434764287,0.0321742
33.727075324745,0.0398147
33.733785480917,0.0365249
33.738646764287,0.0313862
33.752738764287,0.0354782
33.772333764287,0.0450732
33.775194920459,0.0379343
33.778646764287,0.0313862
33.789524764287,0.0322642
33.799326764287,0.0320662
33.80864677056,0.0313862
33.81864677056,0.0313862
33.82864677056,0.0313862
33.848569950752,0.0413094
33.872925130944,0.0556646
33.878006311136,0.0507457
33.884387491328,0.0471269
33.907376883727,0.0601163
33.908671087767,0.0514105
33.926250291807,0.0589897
33.928292495847,0.0510319
33.937986699887,0.0507261
33.939888903927,0.0426283
33.943988107967,0.0367275
33.952765776701,0.0355052
33.959036164611,0.0317756
33.969461776701,0.0322012
33.978646776701,0.0313862
33.990573776701,0.0333132
34.001544998408,0.0342844
34.008646782704,0.0313862
34.019290782704,0.0320302
34.031415782704,0.0341552
34.056968010414,0.0497074
34.061117238124,0.0438567
34.088636465834,0.0613759
34.092618693544,0.0553581
34.098117921254,0.0508573
34.102285154885,0.0450246
34.103624406463,0.0363638
34.108646788625,0.0313862
34.118646788625,0.0313862
34.128646788625,0.0313862
34.143071788625,0.0358112
34.149434788625,0.0321742
34.158646788625,0.0313862
34.168923178273,0.0316626
34.178646788625,0.0313862
34.189907788625,0.0326472
34.198646788625,0.0313862
34.208646794423,0.0313862
34.222323354881,0.0350628
34.230249794423,0.0329892
34.239551794423,0.0322912
34.252838228407,0.0355776
34.262068503823,0.0348079
34.269353794423,0.0320932
34.278646794423,0.0313862
34.288646794423,0.0313862
34.300852800089,0.0335922
34.317504800089,0.0402442
34.321140099219,0.0338795
34.330375398349,0.0331148
34.338646800089,0.0313862
34.351158800089,0.0338982
34.367856245405,0.0405957
34.374229544535,0.036969
34.378646800089,0.0313862
34.395252360547,0.0379918
34.410760677763,0.0435001
34.420154000547,0.0428934
34.434947323331,0.0476867
34.439820646115,0.0425601
34.446313968899,0.0390534
34.463616425351,0.0463558
