X,frankfurt_urban_n_vehicles.MA[3].idLayer/sequenceUpdateCa:vector
206.881255841966,1
303.38985455429,2
340.350133203691,3
428.03435415476,4
428.53435415476,5
429.03435415476,6
429.53435415476,7
430.03435415476,8
430.53435415476,9
431.03435415476,10
431.53435415476,11
432.03435415476,12
432.53435415476,13
433.03435415476,14
433.53435415476,15
434.03435415476,16
434.53435415476,17
435.03435415476,18
435.53435415476,19
436.03435415476,20
436.53435415476,21
437.03435415476,22
437.53435415476,23
438.03435415476,24
438.53435415476,25
439.03435415476,26
