X,frankfurt_urban_n_vehicles.MA[5].tcpApp[0]/endToEndDelay:vector
352.225841355605,0.916677
353.010649249122,0.684808
353.792949746717,0.6823
354.547062941536,0.654113
355.332263622822,0.685201
356.133983625636,0.70172
356.911880619233,0.677897
357.684368817237,0.672488
358.480134210906,0.695765
359.26707891775,0.686945
360.053921514877,0.686843
360.836283949868,0.682362
361.613923150333,0.677639
362.391906665747,0.677984
363.19428419809,0.702378
363.999257085772,0.704973
364.846884187515,0.747627
365.738861126031,0.791977
366.705690689877,0.86683
367.66770479842,0.862014
368.606074867817,0.83837
369.863157044175,1.15708
370.931712698653,0.968556
371.821559661228,0.789847
372.750536050839,0.828976
373.648697119362,0.798161
374.576222689387,0.827526
375.411573249567,0.735351
376.194247604266,0.682674
412.023237951969,35.729
413.311144283907,1.18791
414.233249705982,0.822105
415.162421855622,0.829172
416.097190858145,0.834769
417.026867703614,0.829677
417.965491828429,0.838624
418.904305535195,0.838814
419.846136647443,0.841831
420.819112513608,0.872976
421.782825338846,0.863713
422.776525023112,0.8937
423.792427726613,0.915903
424.795182008158,0.902754
425.718715164159,0.823533
426.732699264323,0.913984
427.741197981276,0.908499
428.762713583575,0.921516
429.930246149012,1.06753
431.216457461357,1.18621
432.744525595001,1.42807
433.824564064703,0.980038
