X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
207.231903774342,1
208.231903774342,2
210.231903774342,3
214.231903774342,4
222.231903774342,5
238.231903774342,6
270.231903774342,7
301.878362960778,1
302.878362960778,2
304.878362960778,3
308.878362960778,4
316.878362960778,5
332.878362960778,6
341.002078176271,1
342.002078176271,2
344.002078176271,3
348.002078176271,4
356.002078176271,5
372.002078176271,6
383.144617389915,1
384.144617389915,2
386.144617389915,3
390.144617389915,4
398.144617389915,5
