X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
206.23620641549,1
207.23620641549,2
209.23620641549,3
213.23620641549,4
221.23620641549,5
237.23620641549,6
269.23620641549,7
301.23620641549,8
303.956870434719,1
304.956870434719,2
306.956870434719,3
310.956870434719,4
318.956870434719,5
334.956870434719,6
338.890255970755,1
339.890255970755,2
341.890255970755,3
345.890255970755,4
353.890255970755,5
369.890255970755,6
379.239897190518,1
380.239897190518,2
382.239897190518,3
386.239897190518,4
394.239897190518,5
