X,frankfurt_urban_n_vehicles_mipv6.MA[7].tcpApp[0]/endToEndDelay:vector
44.910943626418,0.319747
45.05553669935,0.134593
45.194349320697,0.128813
45.349880408087,0.145531
45.506871069793,0.146991
45.652205720533,0.135335
45.792390985547,0.130185
45.930585632886,0.128195
46.072357256142,0.131772
46.252291671669,0.169934
46.399431278639,0.13714
46.558129666049,0.148698
46.697689228596,0.12956
46.839710916052,0.132022
46.987873763186,0.138163
47.128122660313,0.130249
47.270065281972,0.131943
47.414718613373,0.134653
47.560831673259,0.136113
47.699109954448,0.128278
47.839378546966,0.130269
47.97727057992,0.127892
48.115808258808,0.128538
48.253338902784,0.127531
48.396035232929,0.132696
48.534451188609,0.128416
48.677259078625,0.132808
48.850808676004,0.16355
49.022092118444,0.161283
49.169753556661,0.137661
49.327399924032,0.147646
49.470164885584,0.132765
49.666567502673,0.186403
49.864400905541,0.187833
50.001941866393,0.127541
50.155866808512,0.143925
50.331753769212,0.165887
50.486961195387,0.145207
50.655220196799,0.158259
50.801663978859,0.136444
50.943736750499,0.132073
51.085537353652,0.131801
51.22617080771,0.130633
51.377786120392,0.141615
51.528788165838,0.141002
51.740469220653,0.201681
51.969306764843,0.218838
52.182935427813,0.203629
52.341522260106,0.148587
52.51810360706,0.166581
52.699070551966,0.170967
52.872631207595,0.163561
53.0459813783,0.16335
53.187600380597,0.131619
53.401723391674,0.204123
53.588416265914,0.176693
53.797113112645,0.198697
54.018568790631,0.211456
54.216542835328,0.187974
54.407103727403,0.180561
54.572596129915,0.155492
55.91798906746,1.33539
56.228423114455,0.300434
56.455395121412,0.216972
56.665128076968,0.199733
56.95636320564,0.281235
57.164216249662,0.197853
57.333314680752,0.159098
57.537572350721,0.194258
57.893601781609,0.346029
58.189697456476,0.286096
58.620132270384,0.420435
58.913665144511,0.283533
59.100608011654,0.176943
59.324101137653,0.213493
60.881123436475,1.54702
61.145529821818,0.254406
62.376694531687,1.22116
63.762939484724,1.37624
64.141601578324,0.368662
64.359421581606,0.20782
64.616911904756,0.24749
64.873980489985,0.247069
65.075258736665,0.191278
65.285895759284,0.200637
65.512621725095,0.216726
65.715359552115,0.192738
65.912867537577,0.187508
66.097129367865,0.174262
66.270815703047,0.163686
66.442115732356,0.1613
66.645868522065,0.193753
66.929177620209,0.273309
67.122494389562,0.183317
67.326894780252,0.1944
67.560289955974,0.223395
67.797164286413,0.226874
68.028970927226,0.221807
68.279877863018,0.240907
68.45107291806,0.161195
69.747714957095,1.28664
70.085523136009,0.327808
70.306041333162,0.210518
70.475223618472,0.159182
