X,frankfurt_urban_mipv6.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_mipv6.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.22987275749,1008,1000
30.231100489396,1008,1000
30.232404221302,1008,1000
30.233153953208,1008,1000
30.233696685114,1008,1000
30.23450941702,1008,1000
30.235106148926,1008,1000
30.236985880832,1008,1000
30.237564612738,1008,1000
30.238305344644,1008,1000
30.23910907655,1008,1000
30.239750808456,1008,1000
30.240970113274,1008,1000
30.24160284518,1008,1000
30.243383577086,1008,1000
30.244052308992,1008,1000
30.244586040898,1008,1000
30.25287300451,1008,1000
30.26287300451,1008,1000
30.274370058708,1008,1000
30.282873018252,1008,1000
30.293670018252,1008,1000
30.30287303206,1008,1000
30.313012408182,1008,1000
30.32287303206,1008,1000
30.333127078582,1008,1000
30.34287303206,1008,1000
30.35287303206,1008,1000
30.36287303206,1008,1000
30.37287303206,1008,1000
30.383553045868,1008,1000
30.392873045868,1008,1000
30.402873059678,1008,1000
30.412873059678,1008,1000
30.422873059678,1008,1000
30.432873059678,1008,1000
30.442873059678,1008,1000
30.452873059678,1008,1000
30.462873059678,1008,1000
30.472873059678,1008,1000
30.483187073488,1008,1000
30.492873073488,1008,1000
30.502873087357,1008,1000
30.512873087357,1008,1000
30.523300618176,1008,1000
30.533455196248,1008,1000
30.542873087357,1008,1000
30.552873087357,1008,1000
30.566533779477,1008,1000
30.572873087357,1008,1000
30.582873101226,1008,1000
30.593463101226,1008,1000
30.602873115093,1008,1000
30.615259115093,1008,1000
30.622873115093,1008,1000
30.633868115093,1008,1000
30.642873115093,1008,1000
30.654097647218,1008,1000
30.663562115093,1008,1000
30.672873115093,1008,1000
30.68394012896,1008,1000
30.69287312896,1008,1000
30.702873142888,1008,1000
30.712873142888,1008,1000
30.722873142888,1008,1000
30.737336408738,1008,1000
30.743535142888,1008,1000
30.752873142888,1008,1000
30.762873142888,1008,1000
30.774656142888,1008,1000
30.782873156816,1008,1000
30.794800156816,1008,1000
30.802873170772,1008,1000
30.812873170772,1008,1000
30.823418170772,1008,1000
30.833733170772,1008,1000
30.842873170772,1008,1000
30.85297827975,1008,1000
30.864962170772,1008,1000
30.872873170772,1008,1000
30.883526184728,1008,1000
30.893616184728,1008,1000
30.903508198693,1008,1000
30.912873198693,1008,1000
30.922873198693,1008,1000
30.933544198693,1008,1000
30.944827198693,1008,1000
30.957150198693,1008,1000
30.962873198693,1008,1000
30.972873198693,1008,1000
30.984719212658,1008,1000
30.992873212658,1008,1000
31.003823226683,1008,1000
31.013463226683,1008,1000
31.022873226683,1008,1000
31.033517226683,1008,1000
31.042873226683,1008,1000
31.054539226683,1008,1000
31.063553226683,1008,1000
31.07315833573,1008,1000
31.08306833573,1008,1000
31.093760240708,1008,1000
31.102873255026,1008,1000
31.114057642673,1008,1000
31.123895255026,1008,1000
31.135651255026,1008,1000
31.143967255026,1008,1000
31.154926255026,1008,1000
31.165813255026,1008,1000
31.172873255026,1008,1000
31.184188269344,1008,1000
31.192873269344,1008,1000
31.202873283876,1008,1000
31.214119998905,1008,1000
31.222873283876,1008,1000
31.232873283876,1008,1000
31.243904283876,1008,1000
31.253463283876,1008,1000
31.263906347668,1008,1000
31.273187283876,1008,1000
31.285282298408,1008,1000
31.292873298408,1008,1000
31.302873312758,1008,1000
31.313706312758,1008,1000
31.322873312758,1008,1000
31.332873312758,1008,1000
31.343751312758,1008,1000
31.357403215266,1008,1000
31.362873312758,1008,1000
31.374044312758,1008,1000
31.382873327108,1008,1000
31.392873327108,1008,1000
31.403850341183,1008,1000
31.413445341183,1008,1000
31.424350341183,1008,1000
31.432873341183,1008,1000
31.442873341183,1008,1000
31.452873341183,1008,1000
31.463976341183,1008,1000
31.472873341183,1008,1000
31.482873355258,1008,1000
31.492873355258,1008,1000
31.502873369037,1008,1000
31.513949369037,1008,1000
31.523688369037,1008,1000
31.534377369037,1008,1000
31.542873369037,1008,1000
31.553499369037,1008,1000
31.562873369037,1008,1000
31.573976369037,1008,1000
31.582873382816,1008,1000
31.594356067657,1008,1000
31.602873396475,1008,1000
31.612873396475,1008,1000
31.623805396475,1008,1000
31.633580396475,1008,1000
31.642873396475,1008,1000
31.652873396475,1008,1000
31.662873396475,1008,1000
31.679418396475,1008,1000
31.682873410134,1008,1000
31.694622450334,1008,1000
31.703895423671,1008,1000
31.714832423671,1008,1000
31.723841423671,1008,1000
31.734539423671,1008,1000
31.744926423671,1008,1000
31.754881423671,1008,1000
31.763922423671,1008,1000
31.772873423671,1008,1000
31.782873437208,1008,1000
31.796569221573,1008,1000
31.804863450622,1008,1000
31.812873450622,1008,1000
31.824566450622,1008,1000
31.832873450622,1008,1000
31.842873450622,1008,1000
31.854207559058,1008,1000
31.863535197085,1008,1000
31.877451450622,1008,1000
31.882873464036,1008,1000
31.892873464036,1008,1000
31.902873477337,1008,1000
31.915016477337,1008,1000
31.925030477337,1008,1000
31.935187477337,1008,1000
31.943831477337,1008,1000
31.95309558566,1008,1000
31.962873477337,1008,1000
31.973526477337,1008,1000
31.982873490638,1008,1000
31.996542490638,1008,1000
32.002938883256,1008,1000
32.013931503814,1008,1000
32.028173599783,1008,1000
32.034629503814,1008,1000
32.042873503814,1008,1000
32.054845503814,1008,1000
32.063463503814,1008,1000
32.072873503814,1008,1000
32.084949788234,1008,1000
32.09368851699,1008,1000
32.102873530039,1008,1000
32.11349163811,1008,1000
32.123625530039,1008,1000
32.132873530039,1008,1000
32.142873530039,1008,1000
32.154350530039,1008,1000
32.162873530039,1008,1000
32.176308530039,1008,1000
32.182873543088,1008,1000
32.195385543088,1008,1000
32.202873556011,1008,1000
32.212873556011,1008,1000
32.222873556011,1008,1000
32.233679556011,1008,1000
32.243760556011,1008,1000
32.252873556011,1008,1000
32.263472556011,1008,1000
32.272873556011,1008,1000
32.282873568934,1008,1000
32.292873568934,1008,1000
32.304413581728,1008,1000
32.317505581728,1008,1000
32.323697581728,1008,1000
32.332873581728,1008,1000
32.343670581728,1008,1000
32.352873581728,1008,1000
32.362873581728,1008,1000
32.372873581728,1008,1000
32.383187594522,1008,1000
32.392873594522,1008,1000
32.402873607186,1008,1000
32.412873607186,1008,1000
32.425273607186,1008,1000
32.435948607186,1008,1000
32.444206607186,1008,1000
32.45406498217,1008,1000
32.46644482034,1008,1000
32.473805607186,1008,1000
32.48287361985,1008,1000
32.49287361985,1008,1000
32.502873632384,1008,1000
32.512873632384,1008,1000
32.522873632384,1008,1000
32.533931632384,1008,1000
32.542873632384,1008,1000
32.554629632384,1008,1000
32.564292681555,1008,1000
32.573967632384,1008,1000
32.582873644918,1008,1000
32.592873644918,1008,1000
32.604198968362,1008,1000
32.61678165732,1008,1000
32.62287365732,1008,1000
32.63374265732,1008,1000
32.64287365732,1008,1000
32.65396765732,1008,1000
32.66822165732,1008,1000
32.67287365732,1008,1000
32.685113257064,1008,1000
32.693508669722,1008,1000
32.704360322332,1008,1000
32.712873681992,1008,1000
32.723553681992,1008,1000
32.734197681992,1008,1000
32.742873681992,1008,1000
32.754782681992,1008,1000
32.764035681992,1008,1000
32.7857211972,1008,1000
32.786489605116,1008,1000
