X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
78.408335718135,1
79.408335718135,2
104.928709538185,3
167.121222282675,4
222.892769988225,5
396.413287144971,6
438.466904161237,7
