X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
75.51717738424,1
76.51717738424,2
104.128303645665,3
109.51800156454,4
110.51800156454,5
111.316336525195,6
112.316336525195,7
163.868881137561,8
233.531882109774,9
