X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
71.299355474286,1
72.299355474286,2
105.680226758995,3
167.047509773782,4
230.489497745849,5
329.427264694121,6
