X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
67.632806492459,1
68.632806492459,2
102.563369587566,3
171.518500561062,4
228.062137015822,5
229.062137015822,6
357.197437703111,7
