X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
78.872203758914,1
79.872203758914,2
109.383952416326,3
167.524644146757,4
233.227679227694,5
314.609260409877,6
