X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
66.557274886178,1
67.557274886178,2
104.688975178507,3
173.451655752551,4
224.014635483107,5
328.847782541984,6
431.556438373471,7
