X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
69.034444255309,1
70.034444255309,2
104.148251857959,3
163.750997453489,4
232.244116694035,5
317.894433450148,6
433.967304280073,7
