X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
69.506116074028,1
70.506116074028,2
99.42907371935,3
100.42907371935,4
168.729516535728,5
228.588759289699,6
312.991325994172,7
