X,frankfurt_urban_mipv6.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.227003557991,0.227004
30.228577343349,0.218577
30.229156128707,0.209156
30.229770914065,0.199771
30.231104197362,0.191104
30.23290298272,0.182903
30.233670768078,0.173671
30.234231553436,0.164232
30.235886338794,0.155886
30.236555124152,0.146555
30.23791290951,0.137913
30.238446694868,0.128447
30.241373197362,0.121373
30.24190698272,0.111907
30.242512768078,0.102513
30.243298553436,0.0932986
30.244012338794,0.0840123
30.252760008891,0.08276
30.262760008891,0.08276
30.272760008891,0.08276
30.283575022616,0.083575
30.292760022616,0.08276
30.302760036344,0.08276
30.312760036344,0.08276
30.323074036344,0.083074
30.333413036344,0.083413
30.342760036344,0.08276
30.352760036344,0.08276
30.362760036344,0.08276
30.372760036344,0.08276
30.382760050072,0.0827601
30.393323050072,0.0833231
30.40276006383,0.0827601
30.41276006383,0.0827601
30.42276006383,0.0827601
30.43276006383,0.0827601
30.44276006383,0.0827601
30.45334106383,0.0833411
30.46334106383,0.0833411
30.47276006383,0.0827601
30.482760077588,0.0827601
30.492760077588,0.0827601
30.502760091402,0.0827601
30.514435091402,0.0844351
30.523764091402,0.0837641
30.532760091402,0.0827601
30.542760091402,0.0827601
30.552760091402,0.0827601
30.564021091402,0.0840211
30.572760091402,0.0827601
30.582760105216,0.0827601
30.592760105216,0.0827601
30.60314907615,0.0831491
30.6137103546,0.0837104
30.62276011906,0.0827601
30.63276011906,0.0827601
30.64276011906,0.0827601
30.65343111906,0.0834311
30.66456111906,0.0845611
30.67365730765,0.0836573
30.682760132904,0.0827601
30.692760132904,0.0827601
30.702760146767,0.0827601
30.712760146767,0.0827601
30.722760146767,0.0827601
30.732760146767,0.0827601
30.742760146767,0.0827601
30.758980042413,0.08898
30.763611146767,0.0836111
30.773602146767,0.0836021
30.78276016063,0.0827602
30.79423716063,0.0842372
30.802760174524,0.0827602
30.812760174524,0.0827602
30.822760174524,0.0827602
30.832760174524,0.0827602
30.842760174524,0.0827602
30.853494174524,0.0834942
30.862760174524,0.0827602
30.873314174524,0.0833142
30.882760188418,0.0827602
30.893755188418,0.0837552
30.902760202517,0.0827602
30.913548202517,0.0835482
30.923494202517,0.0834942
30.932760202517,0.0827602
30.943274391362,0.0832744
30.952760202517,0.0827602
30.963872202517,0.0838722
30.973557202517,0.0835572
30.982760216616,0.0827602
30.993386216616,0.0833862
31.003521230956,0.0835212
31.012760230956,0.0827602
31.024939230956,0.0849392
31.033377230956,0.0833772
31.042760230956,0.0827602
31.052760230956,0.0827602
31.062760230956,0.0827602
31.072760230956,0.0827602
31.083332245296,0.0833322
31.098711245296,0.0887112
31.102760259735,0.0827603
31.112760259735,0.0827603
31.124795259735,0.0847953
31.132760259735,0.0827603
31.142760259735,0.0827603
31.152760259735,0.0827603
31.163922259735,0.0839223
31.172760259735,0.0827603
31.183854274174,0.0838543
31.192760274174,0.0827603
31.203173823986,0.0831738
31.212760288325,0.0827603
31.222760288325,0.0827603
31.232760288325,0.0827603
31.242760288325,0.0827603
31.252760288325,0.0827603
31.262760288325,0.0827603
31.272760288325,0.0827603
31.283476302476,0.0834763
31.292760302476,0.0827603
31.304444316248,0.0844443
