X,frankfurt_urban_mipv6.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.228861474793,0.228861
30.229530177151,0.21953
30.230225879509,0.210226
30.230768581867,0.200769
30.232068284225,0.192068
30.232736986583,0.182737
30.234400688941,0.174401
30.234979391299,0.164979
30.235774093657,0.155774
30.236325796015,0.146326
30.236877498373,0.136877
30.237465200731,0.127465
30.238124903089,0.118125
30.238838605447,0.108839
30.239570307805,0.0995703
30.240221010163,0.090221
30.242852435054,0.0828524
30.252852435054,0.0828524
30.262852435054,0.0828524
30.272852435054,0.0828524
30.282852448608,0.0828524
30.29310250781,0.0831025
30.30285246221,0.0828525
30.314013701681,0.0840137
30.323511129977,0.0835111
30.33371246221,0.0837125
30.34285246221,0.0828525
30.35285246221,0.0828525
30.36285246221,0.0828525
30.37382046221,0.0838205
30.382852475812,0.0828525
30.392852475812,0.0828525
30.402852489444,0.0828525
30.412852489444,0.0828525
30.422852489444,0.0828525
30.432852489444,0.0828525
30.442852489444,0.0828525
30.453523489444,0.0835235
30.462852489444,0.0828525
30.472852489444,0.0828525
30.482852503076,0.0828525
30.492852503076,0.0828525
30.503676516766,0.0836765
30.513622516766,0.0836225
30.523775516766,0.0837755
30.534077516766,0.0840775
30.543005126602,0.0830051
30.552852516766,0.0828525
30.562852516766,0.0828525
30.573784516766,0.0837845
30.583464126602,0.0834641
30.592852530456,0.0828525
30.603577544187,0.0835775
30.612852544187,0.0828525
30.625134504513,0.0851345
30.632852544187,0.0828525
30.643757544187,0.0837575
30.652852544187,0.0828525
30.668347328393,0.0883473
30.672852544187,0.0828525
30.683685557918,0.0836856
30.693766557918,0.0837666
30.703715408782,0.0837154
30.713523571663,0.0835236
30.723559571663,0.0835596
30.732852571663,0.0828526
30.742852571663,0.0828526
30.753514571663,0.0835146
30.762852571663,0.0828526
30.773773644419,0.0837736
30.782852585408,0.0828526
30.792852585408,0.0828526
30.802852599176,0.0828526
30.813166599176,0.0831666
30.822852599176,0.0828526
30.832852599176,0.0828526
30.842852599176,0.0828526
30.853577599176,0.0835776
30.862852599176,0.0828526
30.872852599176,0.0828526
30.882852612944,0.0828526
30.897905869724,0.0879059
30.903568626777,0.0835686
30.912852626777,0.0828526
30.923748626777,0.0837486
30.934720676262,0.0847207
30.942852626777,0.0828526
30.953671006778,0.083671
30.962852626777,0.0828526
30.972852626777,0.0828526
30.983514487313,0.0835145
30.99285264061,0.0828526
31.003568654463,0.0835687
31.012852654463,0.0828527
31.022852654463,0.0828527
31.033865654463,0.0838657
31.042852654463,0.0828527
31.052852654463,0.0828527
31.063793654463,0.0837937
31.072852654463,0.0828527
31.082852668316,0.0828527
31.092852668316,0.0828527
31.102852682192,0.0828527
31.112852682192,0.0828527
31.122852682192,0.0828527
31.132852682192,0.0828527
31.142852682192,0.0828527
31.152852682192,0.0828527
31.164324463064,0.0843245
31.172852682192,0.0828527
31.184734696068,0.0847347
31.192852696068,0.0828527
31.202852710098,0.0828527
31.213496710098,0.0834967
31.222852710098,0.0828527
31.233091800855,0.0830918
31.242852710098,0.0828527
31.252852710098,0.0828527
31.262852710098,0.0828527
31.272852710098,0.0828527
31.282852724128,0.0828527
31.293532724128,0.0835327
31.302852738417,0.0828527
31.312852738417,0.0828527
31.322852738417,0.0828527
31.335058738417,0.0850587
31.343586738417,0.0835867
31.357570738417,0.0875707
31.362852738417,0.0828527
31.374014031769,0.084014
31.383730752706,0.0837308
31.392852752706,0.0828528
31.404482767133,0.0844828
31.412852767133,0.0828528
31.423730767133,0.0837308
31.432852767133,0.0828528
31.444770767133,0.0847708
31.452852767133,0.0828528
31.463268124353,0.0832681
31.472852767133,0.0828528
31.48285278156,0.0828528
31.49285278156,0.0828528
31.502852795762,0.0828528
31.513415795762,0.0834158
31.522852795762,0.0828528
31.532852795762,0.0828528
31.547040577719,0.0870406
31.553563121664,0.0835631
31.562852795762,0.0828528
31.572852795762,0.0828528
31.582852809964,0.0828528
31.592852809964,0.0828528
31.603829823795,0.0838298
31.612852823795,0.0828528
31.622852823795,0.0828528
31.633802823795,0.0838028
31.643712823795,0.0837128
31.654968823795,0.0849688
31.662852823795,0.0828528
31.67296629854,0.0829663
31.683928837626,0.0839288
31.693721837626,0.0837218
31.702852851251,0.0828529
31.714485765211,0.0844858
31.722852851251,0.0828529
31.734266851251,0.0842669
31.742852851251,0.0828529
31.752852851251,0.0828529
31.764257461022,0.0842575
31.772852851251,0.0828529
31.783551691828,0.0835517
31.792852864876,0.0828529
31.803775878383,0.0837759
31.813559878383,0.0835599
31.822852878383,0.0828529
31.833937878383,0.0839379
31.846080878383,0.0860809
31.852852878383,0.0828529
31.871069488036,0.0910695
31.872852878383,0.0828529
31.88285289189,0.0828529
31.894875950314,0.084876
31.905999905277,0.0859999
31.913739905277,0.0837399
31.922852905277,0.0828529
31.932852905277,0.0828529
31.944269774752,0.0842698
31.952852905277,0.0828529
31.962852905277,0.0828529
31.972852905277,0.0828529
31.982852918664,0.0828529
31.993829918664,0.0838299
32.005022931931,0.0850229
32.012852931931,0.0828529
32.025089241497,0.0850892
32.034419931931,0.0844199
32.042852931931,0.0828529
32.052852931931,0.0828529
32.062852931931,0.0828529
32.073730931931,0.0837309
32.083820945198,0.0838209
32.095139945198,0.0851399
32.103597186714,0.0835972
32.112852958342,0.082853
32.122852958342,0.082853
32.133586958342,0.083587
32.143775958342,0.083776
32.153297117975,0.0832971
32.164374958342,0.084375
32.173955958342,0.083956
32.184275971486,0.084276
32.192852971486,0.082853
32.203820984512,0.083821
32.215567984512,0.085568
32.223685984512,0.083686
32.233613984512,0.083614
32.242852984512,0.082853
32.253424984512,0.083425
32.262852984512,0.082853
32.273829984512,0.08383
32.283883997538,0.083884
32.294482997538,0.084483
32.304218769506,0.0842188
32.313398010439,0.083398
32.323802619486,0.0838026
32.333265421146,0.0832654
32.343866010439,0.083866
32.352853010439,0.082853
32.363167010439,0.083167
32.374981619486,0.0849816
32.384757519501,0.0847575
32.39285302334,0.082853
32.404978036114,0.084978
32.413937645034,0.0839376
32.426941036114,0.086941
32.433479036114,0.083479
32.451551645034,0.0915516
32.456711036114,0.086711
32.466567936129,0.0865679
32.472853036114,0.082853
32.482853048888,0.082853
32.494529834033,0.0845298
32.504284924103,0.0842849
32.512853061536,0.0828531
32.523659061536,0.0836591
32.533461061536,0.0834611
32.544565302556,0.0845653
32.554357061536,0.0843571
32.563758061536,0.0837581
32.573956061536,0.0839561
32.583902074184,0.0839021
32.593748074184,0.0837481
32.606009086704,0.0860091
32.614465086704,0.0844651
32.622853086704,0.0828531
32.633398086704,0.0833981
32.642853086704,0.0828531
32.655401086704,0.0854011
32.662853086704,0.0828531
32.684396158946,0.0943962
32.68493051192,0.0849305
32.695676099224,0.0856761
32.703470111615,0.0834701
32.714287111615,0.0842871
32.723319061573,0.0833191
32.733704111615,0.0837041
32.742914484643,0.0829145
32.755910111615,0.0859101
32.762853111615,0.0828531
32.772853111615,0.0828531
32.783434124006,0.0834341
32.802514283243,0.0925143
32.803309660999,0.0833097
32.814935538548,0.0849355
32.822853136268,0.0828531
32.832853136268,0.0828531
32.843794136268,0.0837941
32.852853136268,0.0828531
32.864636136268,0.0846361
32.872853136268,0.0828531
32.886518146956,0.0865181
