X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
61.817648813896,1
62.817648813896,2
103.667688616929,3
105.477285525122,4
106.477285525122,5
106.635839916417,6
107.635839916417,7
157.577435614159,8
231.436055440767,9
351.273243847413,10
