X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
59.172144979994,1
60.172144979994,2
103.121122870624,3
106.098689325643,4
107.098689325643,5
107.552420118983,6
108.552420118983,7
167.927895652757,8
222.831765653373,9
223.831765653373,10
324.048363194362,11
