X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
66.734949376968,1
67.734949376968,2
103.881258449829,3
104.881258449829,4
165.580971788267,5
227.964303819967,6
360.529151174883,7
438.041964992311,8
