X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
64.792814937197,1
65.792814937197,2
101.72670897627,3
161.018890315123,4
227.0093639193,5
228.0093639193,6
368.249143042137,7
