X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
75.093258597113,1
76.093258597113,2
107.70606111088,3
163.393148542244,4
229.945102664685,5
320.687402607574,6
