X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
69.312195386688,1
70.312195386688,2
100.938723480094,3
101.938723480094,4
178.271925141007,5
226.32680392719,6
227.32680392719,7
378.79070429168,8
