X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
64.865384080281,1
65.865384080281,2
103.816760741744,3
169.768137046825,4
227.412321231405,5
323.506860632497,6
