X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
77.481042471615,1
78.481042471615,2
105.56834292552,3
156.257428170297,4
225.661050365798,5
226.661050365798,6
325.8251725451,7
438.95920640455,8
