X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
64.262244510028,1
65.262244510028,2
102.981274794978,3
175.69125963835,4
227.575456828237,5
228.575456828237,6
346.559366402364,7
428.612656685896,8
