X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
63.742501407897,1
64.742501407897,2
104.250934053494,3
167.6476195819,4
230.514582044731,5
374.276793600425,6
435.204512995012,7
