X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
56.983741076529,1
57.983741076529,2
107.226659995185,3
170.090610055899,4
232.095017286301,5
347.38179372556,6
