X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
103.355472470544,1
104.355472470544,2
163.85207669645,3
224.76081527419,4
225.76081527419,5
227.76081527419,6
372.217725693599,7
