X,frankfurt_urban_mipv6.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_mipv6.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.228070561794,1008,1000
30.228883329758,1008,1000
30.229552097722,1008,1000
30.230283865686,1008,1000
30.23084463365,1008,1000
30.231396401614,1008,1000
30.232011169578,1008,1000
30.233301937542,1008,1000
30.233952705506,1008,1000
30.23449547347,1008,1000
30.235038241434,1008,1000
30.235662009398,1008,1000
30.236276777362,1008,1000
30.237814545326,1008,1000
30.23857331329,1008,1000
30.239161081254,1008,1000
30.243519053756,1008,1000
30.252785053756,1008,1000
30.262785053756,1008,1000
30.272785053756,1008,1000
30.283762067472,1008,1000
30.292785067472,1008,1000
30.302785081253,1008,1000
30.315124745729,1008,1000
30.322785081253,1008,1000
30.332785081253,1008,1000
30.342785081253,1008,1000
30.353627081253,1008,1000
30.363600081253,1008,1000
30.372785081253,1008,1000
30.383753095034,1008,1000
30.393807095034,1008,1000
30.403438108822,1008,1000
30.413456108822,1008,1000
30.422785108822,1008,1000
30.432785108822,1008,1000
30.442785108822,1008,1000
30.452785108822,1008,1000
30.463573108822,1008,1000
30.473099108822,1008,1000
30.48278512261,1008,1000
30.49278512261,1008,1000
30.503861136449,1008,1000
30.512785136449,1008,1000
30.522785136449,1008,1000
30.532785136449,1008,1000
30.542785136449,1008,1000
30.557607740169,1008,1000
30.563582136449,1008,1000
30.573330136449,1008,1000
30.582785150288,1008,1000
30.592785150288,1008,1000
30.602785164158,1008,1000
30.612785164158,1008,1000
30.623330164158,1008,1000
30.632785164158,1008,1000
30.642785164158,1008,1000
30.652785164158,1008,1000
30.662785164158,1008,1000
30.672785164158,1008,1000
30.682785178028,1008,1000
30.692785178028,1008,1000
30.70278519192,1008,1000
30.71278519192,1008,1000
30.72278519192,1008,1000
30.733058680416,1008,1000
30.74278519192,1008,1000
30.75278519192,1008,1000
30.76278519192,1008,1000
30.77278519192,1008,1000
30.783384205812,1008,1000
30.792785205812,1008,1000
30.80345621971,1008,1000
30.81278521971,1008,1000
30.82278521971,1008,1000
30.83389721971,1008,1000
30.84278521971,1008,1000
30.853991784956,1008,1000
30.86333021971,1008,1000
30.87278521971,1008,1000
30.882785233608,1008,1000
30.892785233608,1008,1000
30.903375247581,1008,1000
30.913717247581,1008,1000
30.923762247581,1008,1000
30.933339247581,1008,1000
30.942785247581,1008,1000
30.952785247581,1008,1000
30.962785247581,1008,1000
30.972785247581,1008,1000
30.982785261554,1008,1000
30.993604049757,1008,1000
31.003870275812,1008,1000
31.012785275812,1008,1000
31.022785275812,1008,1000
31.033807275812,1008,1000
31.042785275812,1008,1000
31.052785275812,1008,1000
31.062785275812,1008,1000
31.073681275812,1008,1000
31.08430729007,1008,1000
31.09344729007,1008,1000
31.103645304544,1008,1000
31.112785304544,1008,1000
31.122785304544,1008,1000
31.132785304544,1008,1000
31.142785304544,1008,1000
31.154604304544,1008,1000
31.163130130041,1008,1000
31.173744304544,1008,1000
31.182785319018,1008,1000
31.192785319018,1008,1000
31.202785333313,1008,1000
31.213681333313,1008,1000
31.223817882741,1008,1000
31.232785333313,1008,1000
31.242785333313,1008,1000
31.253753333313,1008,1000
31.262785333313,1008,1000
31.274612575215,1008,1000
31.283716347608,1008,1000
31.292785347608,1008,1000
31.302788251183,1008,1000
31.312785361644,1008,1000
31.323510361644,1008,1000
31.333603308047,1008,1000
31.342785361644,1008,1000
31.352785361644,1008,1000
31.36766720415,1008,1000
31.372785361644,1008,1000
31.384046581274,1008,1000
31.39359137568,1008,1000
31.40337538941,1008,1000
31.41333938941,1008,1000
31.42278538941,1008,1000
31.43426238941,1008,1000
31.44278538941,1008,1000
31.455237991433,1008,1000
31.46528838941,1008,1000
31.47278538941,1008,1000
31.48509040314,1008,1000
31.49507240314,1008,1000
31.50278541675,1008,1000
31.51394741675,1008,1000
31.52369941675,1008,1000
31.53278541675,1008,1000
31.54278541675,1008,1000
31.55532441675,1008,1000
31.56278541675,1008,1000
31.57532041675,1008,1000
31.58278543036,1008,1000
31.594348126682,1008,1000
31.603573443852,1008,1000
31.613164662938,1008,1000
31.622785443852,1008,1000
31.633609443852,1008,1000
31.644973443852,1008,1000
31.652785443852,1008,1000
31.663393443852,1008,1000
31.672785443852,1008,1000
31.682785457344,1008,1000
31.692785457344,1008,1000
31.703717689678,1008,1000
31.713381905358,1008,1000
31.722785470714,1008,1000
31.734508783636,1008,1000
31.742785470714,1008,1000
31.752785470714,1008,1000
31.762785470714,1008,1000
31.774217470714,1008,1000
31.786292484084,1008,1000
31.792785484084,1008,1000
31.802785497331,1008,1000
31.813717497331,1008,1000
31.822785497331,1008,1000
31.833006716172,1008,1000
31.845563497331,1008,1000
31.854685497331,1008,1000
31.864352497331,1008,1000
31.873663497331,1008,1000
31.883439563475,1008,1000
31.892785510578,1008,1000
31.903402523713,1008,1000
31.914793523713,1008,1000
31.922785523713,1008,1000
31.935446523713,1008,1000
31.942785523713,1008,1000
31.953654523713,1008,1000
31.964762742442,1008,1000
31.972785523713,1008,1000
31.982785536848,1008,1000
31.993546536848,1008,1000
32.002785549857,1008,1000
32.013348549857,1008,1000
32.022785549857,1008,1000
32.032785549857,1008,1000
32.043834549857,1008,1000
