X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
68.913083540296,1
69.913083540296,2
99.920417848599,3
100.920417848599,4
161.216715807079,5
225.418585602714,6
389.025009290486,7
