X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
66.956473375728,1
67.956473375728,2
104.181094618164,3
105.181094618164,4
171.341819081939,5
228.236054954982,6
353.218054173881,7
438.946365578438,8
