X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
70.558472502717,1
71.558472502717,2
102.169280159316,3
105.815662690866,4
106.815662690866,5
107.783200707326,6
108.783200707326,7
174.420948898378,8
234.827606905739,9
349.108217724815,10
