X,frankfurt_urban_mipv6.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.226631720242,0.226632
30.227381398464,0.217381
30.229018076686,0.209018
30.230393754908,0.200394
30.23172943313,0.191729
30.232488111352,0.182488
30.233138789574,0.173139
30.233672467796,0.163672
30.234341146018,0.154341
30.23507282424,0.145073
30.235678502462,0.135679
30.236401180684,0.126401
30.237060858906,0.117061
30.237819537128,0.10782
30.23858721535,0.0985872
30.239318893572,0.0893189
30.243725198068,0.0837252
30.253212198068,0.0832122
30.263608515143,0.0836085
30.272658198068,0.0826582
30.282658211742,0.0826582
30.292658211742,0.0826582
30.302658225448,0.0826582
30.313534105552,0.0835341
30.322658225448,0.0826582
30.332658225448,0.0826582
30.342658225448,0.0826582
30.352658225448,0.0826582
30.363491225448,0.0834912
30.372658225448,0.0826582
30.382658239154,0.0826582
30.392658239154,0.0826582
30.402658252904,0.0826583
30.413518252904,0.0835183
30.422658252904,0.0826583
30.432658252904,0.0826583
30.443734252904,0.0837343
30.453365252904,0.0833653
30.46346421736,0.0834642
30.473437252904,0.0834373
30.482658266654,0.0826583
30.492658266654,0.0826583
30.502658280411,0.0826583
30.512658280411,0.0826583
30.522658280411,0.0826583
30.532658280411,0.0826583
30.543626280411,0.0836263
30.552658280411,0.0826583
30.563239280411,0.0832393
30.572658280411,0.0826583
30.583600053017,0.0836001
30.592658294168,0.0826583
30.60265830798,0.0826583
30.61265830798,0.0826583
30.62265830798,0.0826583
30.63265830798,0.0826583
30.643088716598,0.0830887
30.65265830798,0.0826583
30.665215725545,0.0852157
30.67342830798,0.0834283
30.683302321792,0.0833023
30.692658321792,0.0826583
30.70438733562,0.0843873
30.714009502535,0.0840095
30.723519823964,0.0835198
30.73265833562,0.0826583
30.74265833562,0.0826583
30.75265833562,0.0826583
30.76265833562,0.0826583
30.77265833562,0.0826583
30.782658349448,0.0826583
30.793284349448,0.0832843
30.802658363293,0.0826584
30.813383363293,0.0833834
30.822658363293,0.0826584
30.833671363293,0.0836714
30.842658363293,0.0826584
30.853554363293,0.0835544
30.862658363293,0.0826584
30.873644363293,0.0836444
30.882658377138,0.0826584
30.892658377138,0.0826584
30.902658391044,0.0826584
30.912658391044,0.0826584
30.922658391044,0.0826584
30.932658391044,0.0826584
30.942658391044,0.0826584
30.952658391044,0.0826584
30.962699746234,0.0826997
30.972658391044,0.0826584
30.98345540495,0.0834554
30.99368040495,0.0836804
31.002658418883,0.0826584
31.012658418883,0.0826584
31.023536418883,0.0835364
31.033662418883,0.0836624
31.044549418883,0.0845494
31.053225397131,0.0832254
31.063275418883,0.0832754
31.072658418883,0.0826584
31.084299669914,0.0842997
31.094711432816,0.0847114
31.102658446758,0.0826584
31.113563446758,0.0835634
31.122658446758,0.0826584
31.133356446758,0.0833564
31.142658446758,0.0826584
31.152658446758,0.0826584
31.162658446758,0.0826584
31.173464446758,0.0834644
31.1826584607,0.0826585
31.1926584607,0.0826585
31.20265847471,0.0826585
31.21341947471,0.0834195
31.22265847471,0.0826585
31.23265847471,0.0826585
31.24698947471,0.0869895
31.25265847471,0.0826585
31.26297247471,0.0829725
31.27327547471,0.0832755
31.28340148872,0.0834015
31.29265848872,0.0826585
31.302658503001,0.0826585
31.313509503001,0.0835095
31.323392503001,0.0833925
31.332658503001,0.0826585
31.346500102907,0.0865001
31.352886708475,0.0828867
31.362658503001,0.0826585
31.372658503001,0.0826585
31.383834580183,0.0838346
31.392632858566,0.0826329
31.402658531764,0.0826585
31.412658531764,0.0826585
31.422658531764,0.0826585
31.434538381673,0.0845384
31.442658531764,0.0826585
31.452658531764,0.0826585
31.462658531764,0.0826585
31.474432531764,0.0844325
31.482658546246,0.0826585
31.492658546246,0.0826585
31.502658560602,0.0826586
31.512658560602,0.0826586
31.522658560602,0.0826586
31.534528525031,0.0845285
31.544279560602,0.0842796
31.553338560602,0.0833386
31.562658560602,0.0826586
31.573302560602,0.0833026
31.582658574958,0.0826586
31.593239574958,0.0832396
31.602658589026,0.0826586
31.613689589026,0.0836896
31.622658589026,0.0826586
31.632658589026,0.0826586
31.643991589026,0.0839916
31.652658589026,0.0826586
31.662658589026,0.0826586
31.674234589026,0.0842346
31.682658603094,0.0826586
31.692658603094,0.0826586
31.702658616844,0.0826586
31.712658616844,0.0826586
31.723671616844,0.0836716
31.733500616844,0.0835006
31.742658616844,0.0826586
31.752658616844,0.0826586
31.764900616844,0.0849006
31.772658616844,0.0826586
31.782658630594,0.0826586
31.793275630594,0.0832756
31.802658644224,0.0826586
31.815419937754,0.0854199
31.822658644224,0.0826586
31.834036644224,0.0840366
31.843518644224,0.0835186
31.852658644224,0.0826586
31.862658644224,0.0826586
31.874342644224,0.0843426
31.884729657854,0.0847297
31.893203657854,0.0832037
31.902658671363,0.0826587
31.912658671363,0.0826587
31.922658671363,0.0826587
31.932658671363,0.0826587
31.943384176438,0.0833842
31.952658671363,0.0826587
31.962658671363,0.0826587
31.973500671363,0.0835007
31.983293684872,0.0832937
31.993608684872,0.0836087
32.003635698259,0.0836357
32.012658698259,0.0826587
32.030291999893,0.090292
32.032658698259,0.0826587
32.042658698259,0.0826587
32.06623505293,0.0962351
32.068250231056,0.0882502
32.073662698259,0.0836627
32.082658711646,0.0826587
32.09434805293,0.0843481
32.103491724927,0.0834917
32.114256850016,0.0842569
32.122658724927,0.0826587
32.132658724927,0.0826587
32.144119724927,0.0841197
32.152658724927,0.0826587
32.163293724927,0.0832937
32.174801724927,0.0848017
32.182658738208,0.0826587
32.193698738208,0.0836987
32.205269751364,0.0852698
32.212658751364,0.0826588
32.222658751364,0.0826588
32.232658751364,0.0826588
32.243572751364,0.0835728
32.252658751364,0.0826588
32.263320751364,0.0833208
32.274086567478,0.0840866
32.282788412337,0.0827884
32.29440576452,0.0844058
32.30265877755,0.0826588
32.31374377755,0.0837438
32.32342877755,0.0834288
32.33265877755,0.0826588
32.34323977755,0.0832398
32.373156315083,0.103156
32.376184546083,0.0961845
32.377411667266,0.0874117
32.38265879058,0.0826588
32.39327579058,0.0832758
32.403518803483,0.0835188
32.413572803483,0.0835728
32.423700764645,0.0837008
32.433662803483,0.0836628
32.44455915767,0.0845592
32.452658803483,0.0826588
32.462658803483,0.0826588
32.473356803483,0.0833568
32.482658816386,0.0826588
32.493752816386,0.0837528
32.504513829161,0.0845138
32.512658829161,0.0826588
32.525143829161,0.0851438
32.533383829161,0.0833838
32.542658829161,0.0826588
32.553374829161,0.0833748
32.563203829161,0.0832038
32.572658829161,0.0826588
32.584531841936,0.0845318
32.592972841936,0.0829728
32.603392854581,0.0833929
32.615049854581,0.0850499
32.622658854581,0.0826589
32.635265854581,0.0852659
32.64342020851,0.0834202
32.654261854581,0.0842619
32.662658854581,0.0826589
32.679984821713,0.0899848
32.682658867226,0.0826589
32.695359867226,0.0853599
32.702658879742,0.0826589
32.714720879742,0.0847209
32.727056213448,0.0870562
32.734635879742,0.0846359
32.743374879742,0.0833749
32.752658879742,0.0826589
32.762954826651,0.0829548
32.774288879742,0.0842889
32.792828233542,0.0928282
32.79477159228,0.0847716
32.802658904642,0.0826589
32.81502325831,0.0850233
32.82498725831,0.0849873
32.833837927294,0.0838379
32.842658904642,0.0826589
32.852658904642,0.0826589
32.862658904642,0.0826589
32.874997904642,0.0849979
32.883698917026,0.0836989
32.895116917026,0.0851169
32.905985929279,0.0859859
32.913329929279,0.0833299
32.925661929279,0.0856619
32.932952282816,0.0829523
32.947408929279,0.0874089
32.954608929279,0.0846089
32.963239929279,0.0832399
32.973365929279,0.0833659
32.984801941532,0.0848019
32.992658941532,0.0826589
33.002658953652,0.082659
33.014594953652,0.084595
33.022658953652,0.082659
33.033086739308,0.0830867
33.043689953652,0.08369
33.059795091343,0.0897951
33.064720953652,0.084721
33.074681307056,0.0846813
33.082658965772,0.082659
33.093284965772,0.083285
33.10286233103,0.0828623
33.117095842263,0.0870958
33.123764191362,0.0837642
33.132658977759,0.082659
33.142873194298,0.0828732
33.154909977759,0.08491
33.165448408345,0.0854484
33.174882977759,0.084883
33.182658989746,0.082659
33.192658989746,0.082659
33.202659001603,0.082659
