X,frankfurt_urban_mipv6.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.228223661382,0.228224
30.228847494444,0.218847
30.229390327506,0.20939
30.230194160568,0.200194
30.23153899363,0.191539
30.233238826692,0.183239
30.233988659754,0.173989
30.235616492816,0.165616
30.236348325878,0.156348
30.23708915894,0.147089
30.237667992002,0.137668
30.238958825064,0.128959
30.239726658126,0.119727
30.240341491188,0.110341
30.24089332425,0.100893
30.242987990374,0.092988
30.243611823436,0.0836118
30.253856575574,0.0838566
30.263829575574,0.0838296
30.27447792537,0.0844779
30.282924589312,0.0829246
30.293955589312,0.0839556
30.303964603088,0.0839646
30.313325002204,0.083325
30.329837998948,0.089838
30.333766603088,0.0837666
30.342924603088,0.0829246
30.352924603088,0.0829246
30.362924603088,0.0829246
30.372959314614,0.0829593
30.382924616864,0.0829246
30.392924616864,0.0829246
30.403766630658,0.0837666
30.413157868154,0.0831579
30.422924630658,0.0829246
30.432924630658,0.0829246
30.442924630658,0.0829246
30.452924630658,0.0829246
30.46353786454,0.0835379
30.474428630658,0.0844286
30.483848869836,0.0838489
30.492924644452,0.0829246
30.50292465831,0.0829247
30.51292465831,0.0829247
30.52385665831,0.0838567
30.53493265831,0.0849327
30.54346965831,0.0834697
30.55468065831,0.0846807
30.56366765831,0.0836677
30.57292465831,0.0829247
30.582924672168,0.0829247
30.593604672168,0.0836047
30.60292468605,0.0829247
30.61292468605,0.0829247
30.62347868605,0.0834787
30.63292468605,0.0829247
30.64292468605,0.0829247
30.65292468605,0.0829247
30.66292468605,0.0829247
30.67372168605,0.0837217
30.682924699932,0.0829247
30.692924699932,0.0829247
30.70389271389,0.0838927
30.714142606651,0.0841426
30.72378471389,0.0837847
30.73399171389,0.0839917
30.74292471389,0.0829247
30.754317510806,0.0843175
30.76292471389,0.0829247
30.77292471389,0.0829247
30.783811727848,0.0838117
30.792924727848,0.0829247
30.804009742075,0.0840097
30.812924742075,0.0829247
30.822924742075,0.0829247
30.833079761504,0.0830798
30.842924742075,0.0829247
30.853973742075,0.0839737
30.864116911833,0.0841169
30.872924742075,0.0829247
30.882924756302,0.0829248
30.892924756302,0.0829248
30.903919770739,0.0839198
